"","x"
"967","Taoniscus nanus"
"968","Terpsiphone paradisi"
"969","Thalasseus sandvicensis"
"970","Thamnophilus shumbae"
"971","Tichodroma muraria"
"972","Todiramphus chloris"
"973","Todiramphus godeffroyi"
"974","Todiramphus tutus"
"975","Torgos tracheliotos"
"976","Turacoena manadensis"
"977","Turdus feae"
"978","Turdus torquatus"
"979","Turdus unicolor"
"980","Turnix nanus"
"981","Tyto alba"
"982","Urile pelagicus"
"983","Vanellus gregarius"
"984","Vanellus macropterus"
"985","Vireo atricapilla"
"986","Vireo chivi"
"987","Vireo olivaceus"
"988","Vireo vicinior"
"989","Xenoglaux loweryi"
"990","Xenopirostris damii"
"991","Xenotriccus callizonus"
"992","Xenus cinereus"
"993","Zapornia pusilla"
"994","Zoothera aurea"
"995","Zoothera dauma"
"996","Zosterops auriventer"
"997","Zosterops everetti"
"998","Zosterops japonicus"
"999","Zosterops melanurus"
"1000","Zosterops modestus"
"1001","Zosterops palpebrosus"
"1002","Zosterops rennellianus"
"1003","Zosterops simplex"
"1004","Zosterops citrinella"
"1005","Machaeropterus striolatus"
"1006","Paraclaravis mondetoura"
"1007","Paragallinula angulata"
"1008","Porphyriops melanops"
"1009","Hypsipetes thompsoni"
"1010","Phyllaemulor bracteatus"
"1011","Hypsipetes affinis"
"1012","Hypsipetes aureus"
"1013","Hypsipetes chloris"
"1014","Hypsipetes harterti"
"1015","Hypsipetes lucasi"
"1016","Hypsipetes longirostris"
"1017","Hypsipetes mysticalis"
"1018","Rubigula dispar"
"1019","Rubigula gularis"
"1020","Rubigula montis"
"1021","Ixidia squamata"
"1022","Montecincla jerdoni"
"1023","Montecincla meridionalis"
"1024","Rubigula melanictera"
"1025","Montecincla fairbanki"
"1026","Zosterops emiliae"
"1027","Ixidia cyaniventris"
"1028","Ixidia erythropthalmos"
"1029","Sholicola albiventris"
"1030","Sholicola major"
"1031","Nok hualon"
"1032","Hemixos leucogrammicus"
"1033","Alcurus striatus"
"1034","Rubigula flaviventris"
"1035","Montecincla cachinnans"
"1036","Hypsipetes platenae"
"1037","Atronanus fuliginosus"
"1038","Paraclaravis geoffroyi"
"1039","Hypotaenidia owstoni"
"1040","Urile perspicillatus"
"1041","Chaetura martinica"
"1042","Chaetura meridionalis"
"1043","Chalcites osculans"
"1044","Chalcites ruficollis"
"1045","Chalcophaps indica"
"1046","Chalcophaps longirostris"
"1047","Chalcopsitta atra"
"1048","Chalcopsitta cardinalis"
"1049","Chalcopsitta duivenbodei"
"1050","Chalcopsitta scintillata"
"1051","Chalcostigma herrani"
"1052","Chalcostigma olivaceum"
"1053","Charadrius alticola"
"1054","Chalcostigma ruficeps"
"1055","Charadrius bifrontatus"
"1056","Charadrius collaris"
"1057","Chrysocolaptes haematribon"
"1058","Chalcostigma stanleyi"
"1059","Charadrius dealbatus"
"1060","Chamaepetes goudotii"
"1061","Chamaepetes unicolor"
"1062","Chrysocolaptes lucidus"
"1063","Charadrius javanicus"
"1064","Charadrius nivosus"
"1065","Charadrius obscurus"
"1066","Charadrius pallidus"
"1067","Charadrius pecuarius"
"1068","Charadrius peronii"
"1069","Charadrius placidus"
"1070","Charadrius ruficapillus"
"1071","Chrysocolaptes stricklandi"
"1072","Chrysocolaptes strictus"
"1073","Chrysocolaptes validus"
"1074","Charadrius sanctaehelenae"
"1075","Charadrius semipalmatus"
"1076","Chrysocolaptes xanthocephalus"
"1077","Chrysoena luteovirens"
"1078","Chrysoena victor"
"1079","Fulica americana"
"1080","Cynanthus forficatus"
"1081","Charadrius veredus"
"1082","Charadrius vociferus"
"1083","Charadrius wilsonia"
"1084","Charadrius thoracicus"
"1085","Charadrius tricollaris"
"1086","Charmosyna amabilis"
"1087","Chlorostilbon gibsoni"
"1088","Chlorostilbon lucidus"
"1089","Charmosyna meeki"
"1090","Charmosyna multistriata"
"1091","Fulica ardesiaca"
"1092","Fulica armillata"
"1093","Charmosyna palmarum"
"1094","Charmosyna papou"
"1095","Charmosyna placentis"
"1096","Charmosyna pulchella"
"1097","Charmosyna rubrigularis"
"1098","Chlidonias hybrida"
"1099","Charmosyna rubronotata"
"1100","Charmosyna stellae"
"1101","Charmosyna toxopei"
"1102","Charmosyna wilhelminae"
"1103","Chelictinia riocourii"
"1104","Chelidoptera tenebrosa"
"1105","Chenonetta finschi"
"1106","Chenonetta jubata"
"1107","Chlidonias leucopterus"
"1108","Chloephaga hybrida"
"1109","Chloephaga melanoptera"
"1110","Chloephaga picta"
"1111","Chloephaga poliocephala"
"1112","Chloephaga rubidiceps"
"1113","Chloroceryle aenea"
"1114","Chloroceryle inda"
"1115","Riccordia maugaeus"
"1116","Chlorostilbon mellisugus"
"1117","Cynanthus auriceps"
"1118","Chlorestes notata"
"1119","Riccordia ricordii"
"1120","Chlorostilbon russatus"
"1121","Chrysophlegma flavinucha"
"1122","Chrysophlegma humii"
"1123","Chrysophlegma mentale"
"1124","Chrysophlegma miniaceum"
"1125","Chlorostilbon stenurus"
"1126","Riccordia swainsonii"
"1127","Chondrohierax uncinatus"
"1128","Chondrohierax wilsonii"
"1129","Chunga burmeisteri"
"1130","Chordeiles acutipennis"
"1131","Chordeiles gundlachii"
"1132","Chordeiles minor"
"1133","Chordeiles nacunda"
"1134","Ciconia microscelis"
"1135","Ciconia nigra"
"1136","Ciconia stormi"
"1137","Chordeiles rupestris"
"1138","Chrysococcyx caprius"
"1139","Chrysococcyx cupreus"
"1140","Chrysoena viridis"
"1141","Chrysolampis mosquitus"
"1142","Circaetus cinerascens"
"1143","Circaetus cinereus"
"1144","Circaetus fasciolatus"
"1145","Ciccaba albitarsis"
"1146","Ciccaba huhula"
"1147","Ciccaba nigrolineata"
"1148","Pericrocotus albifrons"
"1149","Ciconia abdimii"
"1150","Ciconia ciconia"
"1151","Ciconia maguari"
"1152","Circus approximans"
"1153","Circus assimilis"
"1154","Circus buffoni"
"1155","Circus cinereus"
"1156","Circus hudsonius"
"1157","Circus macrosceles"
"1158","Cittura cyanotis"
"1159","Pericrocotus cinnamomeus"
"1160","Circus maillardi"
"1161","Circus ranivorus"
"1162","Circus spilothorax"
"1163","Cittura sanghirensis"
"1164","Cladorhynchus leucocephalus"
"1165","Clamator coromandus"
"1166","Clamator jacobinus"
"1167","Clamator levaillantii"
"1168","Clanga hastata"
"1169","Furnarius cristatus"
"1170","Clangula hyemalis"
"1171","Pterorhinus galbanus"
"1172","Claravis pretiosa"
"1173","Coccyzus longirostris"
"1174","Dacelo rex"
"1175","Clytolaema rubricauda"
"1176","Coccycua cinerea"
"1177","Coccyzus euleri"
"1178","Coccyzus ferrugineus"
"1179","Coccyzus lansbergi"
"1180","Pericrocotus erythropygius"
"1181","Pericrocotus montanus"
"1182","Pericrocotus solaris"
"1183","Coccyzus pluvialis"
"1184","Coccyzus vetula"
"1185","Dendrocygna viduata"
"1186","Coeligena coeligena"
"1187","Coeligena conradii"
"1188","Coeligena dichroura"
"1189","Coeligena eisenmanni"
"1190","Coeligena eos"
"1191","Perisoreus infaustus"
"1192","Coeligena helianthea"
"1193","Coeligena inca"
"1194","Coeligena iris"
"1195","Coeligena wilsoni"
"1196","Coeligena lutetiae"
"1197","Coenocorypha barrierensis"
"1198","Petroica australis"
"1199","Petroica boodang"
"1200","Coeligena osculans"
"1201","Coenocorypha iredalei"
"1202","Colaptes cafer"
"1203","Coeligena torquata"
"1204","Colaptes campestris"
"1205","Colaptes campestroides"
"1206","Colaptes chrysoides"
"1207","Colaptes aeruginosus"
"1208","Colaptes atriceps"
"1209","Colaptes auratus"
"1210","Colaptes auricularis"
"1211","Colaptes mexicanoides"
"1212","Himantopus novaezelandiae"
"1213","Colaptes melanochloros"
"1214","Colaptes melanolaimus"
"1215","Colaptes pitius"
"1216","Colaptes punctigula"
"1217","Colaptes rivolii"
"1218","Colaptes rubiginosus"
"1219","Cyrtonyx ocellatus"
"1220","Colibri coruscans"
"1221","Colibri serrirostris"
"1222","Platyrinchus mystaceus"
"1223","Colibri thalassinus"
"1224","Platyrinchus saturatus"
"1225","Platysmurus aterrimus"
"1226","Platysmurus leucopterus"
"1227","Dyaphorophyia ansorgei"
"1228","Colinus virginianus"
"1229","Columba versicolor"
"1230","Colius castanotus"
"1231","Colius colius"
"1232","Colius leucocephalus"
"1233","Colius striatus"
"1234","Collocalia linchi"
"1235","Collocalia troglodytes"
"1236","Columba albinucha"
"1237","Columba albitorques"
"1238","Columba vitiensis"
"1239","Columba arquatrix"
"1240","Columba sjostedti"
"1241","Columba bollii"
"1242","Columba delegorguei"
"1243","Columba elphinstonii"
"1244","Columbina buckleyi"
"1245","Columbina cruziana"
"1246","Dyaphorophyia castanea"
"1247","Columba hodgsonii"
"1248","Columba iriditorques"
"1249","Columba janthina"
"1250","Columba jouyi"
"1251","Columba junoniae"
"1252","Columba leucomela"
"1253","Columba leuconota"
"1254","Columba oenas"
"1255","Columba oliviae"
"1256","Columba thiriouxi"
"1257","Columba palumboides"
"1258","Columba pollenii"
"1259","Columba pulchricollis"
"1260","Coracias caudatus"
"1261","Columba rupestris"
"1262","Columba torringtoniae"
"1263","Coracias cyanogaster"
"1264","Hydrocoloeus minutus"
"1265","Columbina inca"
"1266","Columbina minuta"
"1267","Columbina picui"
"1268","Columbina squammata"
"1269","Columbina talpacoti"
"1270","Conuropsis carolinensis"
"1271","Coracias abyssinicus"
"1272","Coracias affinis"
"1273","Coracias benghalensis"
"1274","Coracias naevius"
"1275","Coracias spatulatus"
"1276","Coracias temminckii"
"1277","Coracopsis barklyi"
"1278","Coracopsis nigra"
"1279","Coracopsis sibilans"
"1280","Corythornis cristatus"
"1281","Corythornis leucogaster"
"1282","Corythornis madagascariensis"
"1283","Coracopsis vasa"
"1284","Coragyps atratus"
"1285","Corythaeola cristata"
"1286","Corythaixoides concolor"
"1287","Corythaixoides leopoldi"
"1288","Corythaixoides personatus"
"1289","Corythornis nais"
"1290","Corythornis thomensis"
"1291","Coscoroba coscoroba"
"1292","Coturnicops exquisitus"
"1293","Coturnicops notatus"
"1294","Coturnix novaezelandiae"
"1295","Coturnix pectoralis"
"1296","Coua caerulea"
"1297","Coua coquereli"
"1298","Coturnix coromandelica"
"1299","Coturnix delegorguei"
"1300","Coturnix japonica"
"1301","Coua reynaudii"
"1302","Cyrtonyx sallei"
"1303","Coua cursor"
"1304","Coua delalandei"
"1305","Coua gigas"
"1306","Coua olivaceiceps"
"1307","Coua serriana"
"1308","Coua verreauxi"
"1309","Crax alberti"
"1310","Crax alector"
"1311","Crax blumenbachii"
"1312","Crax daubentoni"
"1313","Crax globulosa"
"1314","Crax rubra"
"1315","Creagrus furcatus"
"1316","Crex crex"
"1317","Crossoptilon mantchuricum"
"1318","Dacelo gaudichaud"
"1319","Dacelo leachii"
"1320","Crotophaga major"
"1321","Cryptolybia olivacea"
"1322","Cryptophaps poecilorrhoa"
"1323","Dacelo novaeguineae"
"1324","Crypturellus bartletti"
"1325","Crypturellus berlepschi"
"1326","Crypturellus brevirostris"
"1327","Crypturellus casiquiare"
"1328","Crypturellus cinereus"
"1329","Crypturellus erythropus"
"1330","Crypturellus kerriae"
"1331","Dacelo tyro"
"1332","Dactylortyx thoracicus"
"1333","Daption capense"
"1334","Daptrius ater"
"1335","Crypturellus noctivagus"
"1336","Crypturellus obsoletus"
"1337","Crypturellus parvirostris"
"1338","Crypturellus undulatus"
"1339","Crypturellus variegatus"
"1340","Dasylophus superciliosus"
"1341","Cuculus clamosus"
"1342","Cuculus gularis"
"1343","Cuculus lepidus"
"1344","Cuculus micropterus"
"1345","Cuculus poliocephalus"
"1346","Cuculus rochii"
"1347","Cuculus solitarius"
"1348","Cursorius coromandelicus"
"1349","Dendragapus fuliginosus"
"1350","Dendragapus obscurus"
"1351","Dendrocopos analis"
"1352","Dendrocopos assimilis"
"1353","Dendrocopos atratus"
"1354","Cursorius rufus"
"1355","Cursorius somalensis"
"1356","Cursorius temminckii"
"1357","Riccordia bicolor"
"1358","Cyanolimnas cerverai"
"1359","Cyanoliseus patagonus"
"1360","Cyanoramphus malherbi"
"1361","Cyanoramphus ulietanus"
"1362","Cyanoramphus zealandicus"
"1363","Cyclopsitta amabilis"
"1364","Cyclopsitta diophthalma"
"1365","Cyclopsitta gulielmitertii"
"1366","Cygnus columbianus"
"1367","Cygnus cygnus"
"1368","Cygnus melancoryphus"
"1369","Cygnus olor"
"1370","Ortygornis sephaena"
"1371","Cynanthus lawrencei"
"1372","Cyphos macrodactylus"
"1373","Dendropicos pyrrhogaster"
"1374","Cypseloides cherriei"
"1375","Cypseloides cryptus"
"1376","Cypseloides fumigatus"
"1377","Cypseloides lemosi"
"1378","Cypseloides rothschildi"
"1379","Glaucidium siju"
"1380","Cypseloides senex"
"1381","Cypseloides storeri"
"1382","Cypsiurus balasiensis"
"1383","Cyrtonyx montezumae"
"1384","Glaucidium sjostedti"
"1385","Glaucidium tephronotum"
"1386","Dendrocopos darjellensis"
"1387","Goldmania bella"
"1388","Dendrocopos himalayensis"
"1389","Dendrocopos hyperythrus"
"1390","Dendrocopos leucopterus"
"1391","Dendrocopos macei"
"1392","Dendrocopos major"
"1393","Dendrocopos noguchii"
"1394","Dendrocopos owstoni"
"1395","Dendrocopos syriacus"
"1396","Dendrocygna arborea"
"1397","Dendrocygna bicolor"
"1398","Dendrocygna eytoni"
"1399","Dendrocygna javanica"
"1400","Dendropicos abyssinicus"
"1401","Dendropicos spodocephalus"
"1402","Dendropicos stierlingi"
"1403","Dendropicos dorae"
"1404","Dendropicos elliotii"
"1405","Dendropicos fuscescens"
"1406","Dendropicos gabonensis"
"1407","Dendropicos goertae"
"1408","Dendropicos griseocephalus"
"1409","Dendrortyx barbatus"
"1410","Dendropicos johnstoni"
"1411","Dendropicos lugubris"
"1412","Dendropicos namaquus"
"1413","Dendropicos obsoletus"
"1414","Dendropicos poecilolaemus"
"1415","Dendropicos xantholophus"
"1416","Discosura letitiae"
"1417","Discosura longicaudus"
"1418","Dendrortyx leucophrys"
"1419","Deroptyus accipitrinus"
"1420","Didunculus strigirostris"
"1421","Fulica leucoptera"
"1422","Dinopium benghalense"
"1423","Dinopium everetti"
"1424","Dinopium psarodes"
"1425","Chloropicoides rafflesii"
"1426","Dinopium shorii"
"1427","Diopsittaca cumanensis"
"1428","Diopsittaca nobilis"
"1429","Discosura conversii"
"1430","Discosura langsdorffi"
"1431","Doricha enicura"
"1432","Doryfera johannae"
"1433","Dryobates cathpharius"
"1434","Dryobates minor"
"1435","Dryobates nuttallii"
"1436","Dryobates pernyii"
"1437","Dryobates pubescens"
"1438","Dryocopus hodgei"
"1439","Drepanoptila holosericea"
"1440","Dryocopus javensis"
"1441","Dryocopus martius"
"1442","Dromaius baudinianus"
"1443","Dromaius minor"
"1444","Ducula chalconota"
"1445","Ducula cineracea"
"1446","Ducula concinna"
"1447","Dromococcyx pavoninus"
"1448","Dromococcyx phasianellus"
"1449","Egretta eulophotes"
"1450","Dryolimnas augusti"
"1451","Dryolimnas cuvieri"
"1452","Dryotriorchis spectabilis"
"1453","Ducula aurorae"
"1454","Ducula badia"
"1455","Ducula basilica"
"1456","Egretta garzetta"
"1457","Ducula cuprea"
"1458","Ducula galeata"
"1459","Ducula geelvinkiana"
"1460","Ducula lacernulata"
"1461","Ducula latrans"
"1462","Ducula luctuosa"
"1463","Ducula mindorensis"
"1464","Ducula mullerii"
"1465","Ducula myristicivora"
"1466","Ducula neglecta"
"1467","Ducula obiensis"
"1468","Ducula oenothorax"
"1469","Ducula pacifica"
"1470","Ducula perspicillata"
"1471","Ducula pickeringii"
"1472","Ducula pinon"
"1473","Ducula pistrinaria"
"1474","Ducula poliocephala"
"1475","Ducula radiata"
"1476","Ducula rubricera"
"1477","Ducula rufigaster"
"1478","Ducula salvadorii"
"1479","Ducula spilorrhoa"
"1480","Ducula zoeae"
"1481","Egretta thula"
"1482","Ectopistes migratorius"
"1483","Egretta ardesiaca"
"1484","Egretta gularis"
"1485","Egretta novaehollandiae"
"1486","Egretta rufescens"
"1487","Egretta sacra"
"1488","Egretta vinaceigula"
"1489","Vauriella albigularis"
"1490","Elanoides forficatus"
"1491","Elanus axillaris"
"1492","Elanus leucurus"
"1493","Electron platyrhynchum"
"1494","Elseyornis melanops"
"1495","Megaloprepia magnifica"
"1496","Electron carinatum"
"1497","Microchera chionura"
"1498","Microchera cupreiceps"
"1499","Nycticryphes semicollaris"
"1500","Ensifera ensifera"
"1501","Euptilotis neoxenus"
"1502","Eos semilarvata"
"1503","Eos squamata"
"1504","Eos histrio"
"1505","Ephippiorhynchus asiaticus"
"1506","Ephippiorhynchus senegalensis"
"1507","Eurostopodus archboldi"
"1508","Eurostopodus argus"
"1509","Eurostopodus diabolicus"
"1510","Galbula chalcothorax"
"1511","Eriocnemis aline"
"1512","Eriocnemis glaucopoides"
"1513","Eriocnemis godini"
"1514","Eriocnemis cupreoventris"
"1515","Eriocnemis derbyi"
"1516","Lophornis brachylophus"
"1517","Eriocnemis isabellae"
"1518","Eriocnemis luciani"
"1519","Erythromachus leguati"
"1520","Erythrotriorchis buergersi"
"1521","Esacus magnirostris"
"1522","Eriocnemis mirabilis"
"1523","Eriocnemis mosquera"
"1524","Esacus recurvirostris"
"1525","Falco araeus"
"1526","Falco cenchroides"
"1527","Eriocnemis sapphiropygia"
"1528","Eriocnemis vestita"
"1529","Erythrogonys cinctus"
"1530","Eubucco aurantiicollis"
"1531","Eubucco bourcierii"
"1532","Eubucco richardsoni"
"1533","Falco chicquera"
"1534","Lophornis chalybeus"
"1535","Oxyura ferruginea"
"1536","Eubucco steerii"
"1537","Eubucco tucinkae"
"1538","Eubucco versicolor"
"1539","Eudocimus ruber"
"1540","Eudromias morinellus"
"1541","Eudromia elegans"
"1542","Eudyptula minor"
"1543","Eudromia formosa"
"1544","Eudynamys orientalis"
"1545","Eudynamys scolopaceus"
"1546","Eudyptes robustus"
"1547","Oxyura leucocephala"
"1548","Pionus fuscus"
"1549","Nyctidromus albicollis"
"1550","Falco cuvierii"
"1551","Falco deiroleucus"
"1552","Falco dickinsoni"
"1553","Falco duboisi"
"1554","Eulabeornis castaneoventris"
"1555","Eulampis holosericeus"
"1556","Eulampis jugularis"
"1557","Falco fasciinucha"
"1558","Eumomota superciliosa"
"1559","Eunymphicus cornutus"
"1560","Falco longipennis"
"1561","Eunymphicus uvaeensis"
"1562","Eupetomena macroura"
"1563","Eupherusa cyanophrys"
"1564","Nyctidromus anthonyi"
"1565","Phoenicoparrus andinus"
"1566","Tigrisoma mexicanum"
"1567","Eupodotis caerulescens"
"1568","Eupsittula aurea"
"1569","Eupsittula cactorum"
"1570","Anthus hodgsoni"
"1571","Phylloscopus forresti"
"1572","Forpus conspicillatus"
"1573","Forpus cyanopygius"
"1574","Eupsittula nana"
"1575","Forpus xanthops"
"1576","Phodilus prigoginei"
"1577","Eurostopodus exul"
"1578","Eurostopodus mystacalis"
"1579","Eurostopodus nigripennis"
"1580","Eurostopodus papuensis"
"1581","Eurypyga helias"
"1582","Eurystomus azureus"
"1583","Eurystomus glaucurus"
"1584","Eurystomus gularis"
"1585","Eurystomus orientalis"
"1586","Ortygornis gularis"
"1587","Francolinus pictus"
"1588","Eutoxeres condamini"
"1589","Eutriorchis astur"
"1590","Canachites canadensis"
"1591","Canachites franklinii"
"1592","Falco alopex"
"1593","Falco ardosiaceus"
"1594","Falco berigora"
"1595","Falco mexicanus"
"1596","Falco moluccensis"
"1597","Falco newtoni"
"1598","Falco punctatus"
"1599","Francolinus pintadeanus"
"1600","Fratercula cirrhata"
"1601","Fratercula corniculata"
"1602","Falco ruficollis"
"1603","Falco rufigularis"
"1604","Falco rupicoloides"
"1605","Fregetta grallaria"
"1606","Locustella alishanensis"
"1607","Falco sparverius"
"1608","Falco subbuteo"
"1609","Falco subniger"
"1610","Falco zoniventris"
