"","verbatim_name","dataset","log_R2_1","tp1_AOO_1","tp2_AOO_1"
"278","Circus pygargus","Birds_Atlas_Czechia",0.836186931960728,6161.50494810805,14217.9889372329
"279","Circus pygargus","Birds_atlas_EBBA",0.220529194167055,2364723.26771495,2948186.38847654
"280","Circus spilonotus","Birds_atlas_Japan",-0.167337341959051,4557.42173507066,3855.18776493924
"281","Cisticola juncidis","Birds_atlas_EBBA",0.232351412413603,1372663.07340467,1731700.91719177
"282","Cisticola juncidis","Birds_atlas_Japan",-0.147872884182255,78477.1869260415,67689.7717119684
"283","Cistothorus palustris","Birds_Atlas_New_York",0.0489381653089941,10977.2693752431,11527.8388510433
"284","Cistothorus platensis","Birds_Atlas_New_York",0.233465633111122,1425.52943595863,1800.40008893883
"285","Clamator glandarius","Birds_atlas_EBBA",0.21866520765469,570955.313345034,710505.120144048
"286","Clanga clanga","Birds_atlas_EBBA",0.483087815872081,91215.773180341,147867.359087771
"287","Clanga pomarina","Birds_atlas_EBBA",0.318862896288761,1058225.82073106,1455655.98540073
"288","Clangula hyemalis","Birds_atlas_EBBA",-0.0953839841578126,509110.115241165,462793.220077094
"289","Coccothraustes coccothraustes","Birds_Atlas_Czechia",0.0794968434917426,72943.4217486915,78978.9166972827
"290","Coccothraustes coccothraustes","Birds_atlas_EBBA",0.203659290327348,4108546.14410362,5036586.24388903
"291","Coccothraustes coccothraustes","Birds_atlas_Japan",-0.0712982180317743,34321.6705417969,31959.7957751526
"292","Coccothraustes vespertinus","Birds_Atlas_New_York",0.359050035480771,6253.99303393939,8955.52070492316
"293","Coccyzus americanus","Birds_Atlas_New_York",0.0314422238269685,32033.6147627694,33056.8245484897
"294","Coccyzus erythropthalmus","Birds_Atlas_New_York",0.0341327046934096,49084.7580816679,50789.0746376539
"295","Colaptes auratus","Birds_Atlas_New_York",-0.00780263451567772,122458.075763183,121506.298169629
"296","Colinus virginianus","Birds_atlas_EBBA",-0.236311147555742,47527.6353781904,37524.7303546645
"297","Colinus virginianus","Birds_Atlas_New_York",-0.299123133371511,5900.43011432148,4374.98073169329
"298","Columba janthina","Birds_atlas_Japan",-0.058401479111709,9308.39078612323,8780.33664656291
"299","Columba livia","Birds_Atlas_Czechia",0.0124415328667867,65436.0006302256,66255.2103277118
"300","Columba livia","Birds_atlas_EBBA",0.125411847030395,5582452.52253143,6328353.21707767
"301","Columba livia","Birds_atlas_Japan",0.157304529316521,57960.3247726013,67833.9800547209
"302","Columba livia","Birds_Atlas_New_York",-0.00825639818994224,94292.7991550556,93517.48531299
"303","Columba oenas","Birds_Atlas_Czechia",0.323460226030366,41984.8875820653,58018.9661737648
"304","Columba oenas","Birds_atlas_EBBA",0.049941964613161,3993461.31064191,4197966.81267611
"305","Columba palumbus","Birds_Atlas_Czechia",0.0127639717938154,82579.5382030329,83640.336698462
"306","Columba palumbus","Birds_atlas_EBBA",0.0709033085919007,6177048.79443701,6630922.43275532
"307","Contopus cooperi","Birds_Atlas_New_York",-0.422312529222472,11983.6441393305,7855.62788117569
"308","Contopus virens","Birds_Atlas_New_York",-0.0441924625204874,113430.195479724,108526.585151005
"309","Coracias garrulus","Birds_atlas_EBBA",-0.202162233767186,1667676.47551204,1362428.93967967
"310","Corvus brachyrhynchos","Birds_Atlas_New_York",0.00783397636137902,123956.770125793,124931.658171914
"311","Corvus corax","Birds_Atlas_Czechia",0.693950502532977,37784.1159936253,75628.9619980792
"312","Corvus corax","Birds_atlas_EBBA",0.155157354451897,5716105.60085247,6675506.54938735
"313","Corvus corax","Birds_Atlas_New_York",1.79107690546232,7830.05917957954,46948.2989308267
"314","Corvus corone","Birds_Atlas_Czechia",-0.0258490612529588,78978.3502605841,76962.9937994892
"315","Corvus corone","Birds_atlas_EBBA",0.0236642741152364,6731373.75089199,6892566.55765538
"316","Corvus corone","Birds_atlas_Japan",-0.0295052304269117,331362.887739372,321728.776627256
"317","Corvus frugilegus","Birds_Atlas_Czechia",-0.179781069703203,11330.4940218231,9466.09632543969
"318","Corvus frugilegus","Birds_atlas_EBBA",0.0901908301691384,3247413.6414387,3553914.62443877
"319","Corvus macrorhynchos","Birds_atlas_Japan",0.0667104044793453,380774.386531806,407042.434987209
"320","Corvus monedula","Birds_Atlas_Czechia",-0.339345675128617,53459.9083726757,38076.0822156883
"321","Corvus monedula","Birds_atlas_EBBA",0.0416853914338257,5765002.49968234,6010398.05670687
"322","Corvus ossifragus","Birds_Atlas_New_York",0.433751231382132,5251.52427318687,8103.28555570041
"323","Coturnix coturnix","Birds_Atlas_Czechia",0.30052277641449,58081.8402208879,78443.281162437
"324","Coturnix coturnix","Birds_atlas_EBBA",0.20422988691327,4701484.77404045,5766747.64435502
"325","Crex crex","Birds_Atlas_Czechia",0.658972376229172,26728.8655168654,51661.6880436278
"326","Crex crex","Birds_atlas_EBBA",0.161430905952023,3195223.15147017,3754998.31059611
"327","Cuculus canorus","Birds_Atlas_Czechia",0.00804663679320043,82705.4933909887,83373.6791759452
"328","Cuculus canorus","Birds_atlas_EBBA",0.0380929864636564,6545344.21710211,6799485.69897955
"329","Cuculus canorus","Birds_atlas_Japan",0.0345522314295313,134447.943902514,139174.608543409
"330","Cuculus micropterus","Birds_atlas_Japan",2.04845268325912,433.043735723709,3358.64001120731
"331","Cuculus optatus","Birds_atlas_Japan",0.0822051231828128,214542.170697197,232923.818811923
"332","Cuculus poliocephalus","Birds_atlas_Japan",0.288016687509902,187211.511043167,249698.887087684
"333","Cyanecula svecica","Birds_atlas_EBBA",0.269652217112986,1905281.3406826,2494982.96165689
"334","Cyanistes caeruleus","Birds_atlas_EBBA",0.0642740968667359,6255338.30727639,6670596.7601852
"335","Cyanistes cyanus","Birds_atlas_EBBA",0.891303639416213,17510.9640549073,42697.0931407761
"336","Cyanocitta cristata","Birds_Atlas_New_York",0.00271318517071775,128860.605834103,129210.703243725
"337","Cyanopica cooki","Birds_atlas_EBBA",0.10662875053349,272188.129569498,302815.052263446
"338","Cyanopica cyanus","Birds_atlas_Japan",-0.467318784967396,22307.7861469262,13979.8497203292
"339","Cyanoptila cyanomelana","Birds_atlas_Japan",0.0851509326077971,257907.935091217,280831.153950569
"340","Cygnus cygnus","Birds_atlas_EBBA",0.703928761647877,1000363.36861704,2022414.43855595
"341","Cygnus olor","Birds_Atlas_Czechia",-0.00134979722921938,60107.1875586707,60026.1097750416
"342","Cygnus olor","Birds_atlas_EBBA",0.346409963103512,3149661.83783231,4453565.70394729
"343","Cygnus olor","Birds_atlas_Japan",1.06421799604489,1287.55846221999,3732.08013859709
"344","Cygnus olor","Birds_Atlas_New_York",0.624400289837611,5451.14074639256,10177.9660025675
"345","Delichon dasypus","Birds_atlas_Japan",-0.250016744390071,112085.502105582,87290.8151670829
"346","Delichon urbica","Birds_Atlas_Czechia",-5.55529874666716e-05,83774.4580168468,83769.8042246978
"347","Delichon urbicum","Birds_atlas_EBBA",0.0109309722382106,6726775.35910336,6800708.90038192
"348","Dendrocopos kizuki","Birds_atlas_Japan",0.0434183070078132,326546.835497535,341037.24445539
"349","Dendrocopos leucotos","Birds_Atlas_Czechia",-0.027210602932965,4987.31778814637,4853.43957789518
"350","Dendrocopos leucotos","Birds_atlas_EBBA",0.350379326837827,1036773.55623961,1471809.90001938
"351","Dendrocopos leucotos","Birds_atlas_Japan",0.491231779878572,31862.7669999548,52074.2158685738
"352","Dendrocopos major","Birds_Atlas_Czechia",0.00798830411121101,83108.7228208416,83775.279356609
"353","Dendrocopos major","Birds_atlas_EBBA",0.063880087885222,5820003.79207649,6203917.83398391
"354","Dendrocopos major","Birds_atlas_Japan",0.0496320238999531,163558.163071643,171880.709782013
"355","Dendrocopos medius","Birds_Atlas_Czechia",0.340195060019847,23848.2599623554,33512.0916049996
"356","Dendrocopos minor","Birds_Atlas_Czechia",0.0925637098430306,60545.4702330019,66417.3532648897
"357","Dendrocopos minor","Birds_atlas_Japan",-0.593208039829772,2682.49828446535,1482.21933635791
"358","Dendrocopos syriacus","Birds_Atlas_Czechia",0.834176910942168,4455.76740017678,10261.2658873229
"359","Dendrocopos syriacus","Birds_atlas_EBBA",0.251199197893844,1313138.73401773,1688126.69475098
"360","Dendroica caerulescens","Birds_Atlas_New_York",0.0964728549398256,43451.1859745647,47851.9084652842
"361","Dendroica castanea","Birds_Atlas_New_York",-0.980860245208996,800.5916434586,300.212561905853
"362","Dendroica cerulea","Birds_Atlas_New_York",-0.133988928050339,6974.88400001691,6100.23178926094
"363","Dendroica coronata","Birds_Atlas_New_York",0.299730639264196,52356.0303213026,70654.2146242921
"364","Dendroica discolor","Birds_Atlas_New_York",0.179721580145213,18283.0071242828,21882.640169549
"365","Dendroica dominica","Birds_Atlas_New_York",0.510537876769642,74.9948220738043,124.955409405727
"366","Dendroica fusca","Birds_Atlas_New_York",0.17381667972204,42795.6990474542,50919.9243342454
"367","Dendroica magnolia","Birds_Atlas_New_York",0.228132040616847,42042.1739026818,52815.5310233369
"368","Dendroica palmarum","Birds_Atlas_New_York",3.76113908999108,25.0205892742443,1075.81968413724
"369","Dendroica pensylvanica","Birds_Atlas_New_York",0.0929287394260715,90858.0895631619,99706.1712629786
"370","Dendroica petechia","Birds_Atlas_New_York",0.000212867889584453,114501.193251539,114525.569473267
"371","Dendroica pinus","Birds_Atlas_New_York",1.16079631450637,8704.34269113823,27788.3918885453
"372","Dendroica striata","Birds_Atlas_New_York",-0.0834170534565792,3127.18989514787,2876.91273094515
"373","Dendroica tigrina","Birds_Atlas_New_York",-0.251385371806403,450.326960929168,350.229455551229
"374","Dendroica virens","Birds_Atlas_New_York",0.250210813374208,59372.8910869566,76252.3745439588
"375","Dolichonyx oryzivorus","Birds_Atlas_New_York",-0.0864931316024357,86616.0109525064,79439.1683563857
"376","Dryobates minor","Birds_atlas_EBBA",0.120095764209189,4668516.42076706,5264241.66776392
"377","Dryocopus martius","Birds_Atlas_Czechia",0.0410478559967426,76824.3589427541,80043.4505891446
"378","Dryocopus martius","Birds_atlas_EBBA",0.123710461827262,3812967.853006,4315090.56088669
"379","Dryocopus martius","Birds_atlas_Japan",0.570755867725443,11661.4900131149,20636.2209205604
"380","Dryocopus pileatus","Birds_Atlas_New_York",0.250919276064397,67853.334182537,87205.5348221936
"381","Dumetella carolinensis","Birds_Atlas_New_York",-0.0372959552903265,123005.429794332,118502.320632151
"382","Egretta caerulea","Birds_Atlas_New_York",-0.0538927731285541,475.029533196504,450.106492210427
"383","Egretta garzetta","Birds_Atlas_Czechia",2.39356357425324,136.030207143084,1489.86463627119
"384","Egretta garzetta","Birds_atlas_EBBA",0.867917074455859,759543.045970885,1809189.20635337
"385","Egretta garzetta","Birds_atlas_Japan",-0.878437814033802,84246.6486613629,34998.7020286956
"386","Egretta intermedia","Birds_atlas_Japan",-0.239712796653825,34729.9111061299,27327.3630716115
"387","Egretta sacra","Birds_atlas_Japan",-0.530447868737635,6668.904605946,3923.59274527243
"388","Egretta thula","Birds_Atlas_New_York",-0.482835153227352,2350.04495769774,1450.05183733682
"389","Egretta tricolor","Birds_Atlas_New_York",0.167076440038417,275.078785882658,325.100378248309
"390","Elanus caeruleus","Birds_atlas_EBBA",0.741686876820437,188833.115442259,396450.231931627
"391","Emberiza aureola","Birds_atlas_EBBA",-3.29622379627306,67579.8775492618,2501.99014471445
"392","Emberiza caesia","Birds_atlas_EBBA",-0.940423949645628,234073.961078824,91397.048768871
"393","Emberiza calandra","Birds_atlas_EBBA",0.0880554771576966,4141813.29359369,4523061.83991755
"394","Emberiza cia","Birds_atlas_EBBA",0.0400972090449258,1571267.19018958,1635550.80328843
"395","Emberiza cioides","Birds_atlas_Japan",-0.0163089896555049,371043.413896778,365041.149175596
"396","Emberiza cirlus","Birds_atlas_EBBA",0.089933173502023,2258670.92183411,2471214.48989545
"397","Emberiza citrinella","Birds_Atlas_Czechia",0,83907.5085275841,83907.5085275841
"398","Emberiza citrinella","Birds_atlas_EBBA",-0.0198608748319076,5476169.24218773,5368480.66481732
"399","Emberiza fucata","Birds_atlas_Japan",0.073811803847782,35280.7649861987,37983.4188342922
"400","Emberiza hortulana","Birds_Atlas_Czechia",-0.181442858749047,6386.11975779776,5326.44474571669
"401","Emberiza hortulana","Birds_atlas_EBBA",-0.155964719177021,3171642.64091449,2713623.7471972
"402","Emberiza melanocephala","Birds_atlas_EBBA",0.315643518514429,538933.920419191,738954.600437982
"403","Emberiza pusilla","Birds_atlas_EBBA",0.11485068497548,178879.639385913,200650.353600176
"404","Emberiza rustica","Birds_atlas_EBBA",-0.248000976508842,673536.880323305,525600.688470788
"405","Emberiza schoeniclus","Birds_Atlas_Czechia",0.0792364165573967,61775.624819179,66869.6554030159
"406","Emberiza schoeniclus","Birds_atlas_EBBA",-0.00505664529767916,5127489.95654263,5101627.50230162
"407","Emberiza schoeniclus","Birds_atlas_Japan",-0.363441411478016,12394.4579527658,8617.61204997795
"408","Emberiza spodocephala","Birds_atlas_Japan",-0.138818701239386,145132.479639091,126321.251431991
"409","Emberiza sulphurata","Birds_atlas_Japan",0.224456245133146,28625.4517816918,35828.816136618
"410","Emberiza variabilis","Birds_atlas_Japan",0.440347492853955,30531.7250248074,47423.3062367688
"411","Emberiza yessoensis","Birds_atlas_Japan",-0.379161844812431,2398.55848047624,1641.65696936749
"412","Empidonax alnorum","Birds_Atlas_New_York",0.37333739576577,48239.7038359618,70071.7564243965
"413","Empidonax flaviventris","Birds_Atlas_New_York",0.348301811499811,4803.54344376873,6804.98665141743
"414","Empidonax minimus","Birds_Atlas_New_York",-0.0408777767429447,95481.2855092441,91656.9211194843
"415","Empidonax traillii","Birds_Atlas_New_York",0.303524815082815,48303.005493981,65432.468751358
"416","Empidonax virescens","Birds_Atlas_New_York",0.388655694942882,4049.29319384484,5972.69375447571
"417","Eophona personata","Birds_atlas_Japan",0.149282140892571,174752.349955833,202887.567199331
"418","Eremophila alpestris","Birds_atlas_EBBA",-0.109610531993437,310938.083685864,278657.456362148
"419","Eremophila alpestris","Birds_Atlas_New_York",-0.458482112994209,27599.2458853619,17449.4187102747
"420","Erithacus rubecula","Birds_Atlas_Czechia",0.00634015116393221,83244.9953734393,83774.4578903555
"421","Erithacus rubecula","Birds_atlas_EBBA",0.0400450216385954,6360256.77170832,6620121.81664679
"422","Estrilda astrild","Birds_atlas_EBBA",1.01503277271212,106065.275096745,292682.229667885
"423","Eudromias morinellus","Birds_atlas_EBBA",-0.225580465922466,445843.441467707,355806.625463928
"424","Euphagus carolinus","Birds_Atlas_New_York",-0.255105289037338,3777.82953211682,2927.19421323542
"425","Eurystomus orientalis","Birds_atlas_Japan",-0.36037762065788,4206.65523930791,2933.77570889386
"426","Falcipennis canadensis","Birds_Atlas_New_York",-0.300082784296557,675.52084372609,500.396722777164
"427","Falco biarmicus","Birds_atlas_EBBA",-0.508224701017701,205968.000412041,123902.642724116
"428","Falco cherrug","Birds_Atlas_Czechia",0.200893432376797,1765.99488580591,2158.91901117242
"429","Falco cherrug","Birds_atlas_EBBA",0.177585355938388,260829.961423305,311517.046968427
"430","Falco columbarius","Birds_atlas_EBBA",-0.101204963081199,1585713.48470855,1433085.03989131
"431","Falco eleonorae","Birds_atlas_EBBA",0.212840889010367,144898.356906779,179266.477290953
"432","Falco naumanni","Birds_atlas_EBBA",-0.173121723873594,853849.112517056,718117.188613622
"433","Falco peregrinus","Birds_Atlas_Czechia",0.623255055506526,3205.26265519397,5977.77899956616
"434","Falco peregrinus","Birds_atlas_EBBA",0.640565409848713,2313366.80423842,4389737.21016727
"435","Falco peregrinus","Birds_atlas_Japan",0.34570642359133,11883.7850075871,16791.6424617665
"436","Falco peregrinus","Birds_Atlas_New_York",1.86716753485768,425.245457536455,2751.31452133789
"437","Falco rusticolus","Birds_atlas_EBBA",0.0357506210730327,405708.720841213,420475.446640958
"438","Falco sparverius","Birds_Atlas_New_York",-0.153230648754947,86267.7602529103,74011.8563957688
"439","Falco subbuteo","Birds_Atlas_Czechia",0.238967065975602,28941.9275376805,36754.4162894431
"440","Falco subbuteo","Birds_atlas_EBBA",0.165037950207474,4564315.32733099,5383326.3831597
"441","Falco subbuteo","Birds_atlas_Japan",-0.3621621590566,4923.79585976382,3427.79634671371
"442","Falco tinnunculus","Birds_Atlas_Czechia",0.014558506468236,82166.5604847404,83371.5329036463
"443","Falco tinnunculus","Birds_atlas_EBBA",0.0401800508623072,6628430.37976468,6900184.027488
"444","Falco tinnunculus","Birds_atlas_Japan",0.0566724179628907,7797.56721675128,8252.2361138243
"445","Falco vespertinus","Birds_atlas_EBBA",-0.0512959241784986,556573.965024009,528743.87628512
"446","Ficedula albicollis","Birds_Atlas_Czechia",0.0953859308378372,40301.8713330917,44335.4167928442
"447","Ficedula albicollis","Birds_atlas_EBBA",0.401615089722439,1079060.27905604,1612370.79622636
"448","Ficedula hypoleuca","Birds_Atlas_Czechia",0.0448822262688532,43433.5410628616,45427.3435434315
"449","Ficedula hypoleuca","Birds_atlas_EBBA",-0.049601839614108,3841208.3311051,3655325.50629458
"450","Ficedula narcissina","Birds_atlas_Japan",0.374220810012793,242140.351167136,352037.720918229
"451","Ficedula parva","Birds_Atlas_Czechia",0.162676281253861,19765.5877835327,23257.2919743378
"452","Ficedula parva","Birds_atlas_EBBA",0.196432383431205,1875119.09851972,2282119.37136311
"453","Ficedula semitorquata","Birds_atlas_EBBA",0.215051314175422,157919.05386891,195807.865158344
"454","Fratercula arctica","Birds_atlas_EBBA",-0.0432095123867894,504916.008060807,483563.471997585
"455","Fringilla coelebs","Birds_Atlas_Czechia",0.00156399325812381,83776.3803184876,83907.5085275841
"456","Fringilla coelebs","Birds_atlas_EBBA",0.0279881745927581,6736508.59284075,6927714.44141636
"457","Fringilla montifringilla","Birds_atlas_EBBA",-0.175827691714684,1395727.58175026,1170683.9510617
"458","Fulica americana","Birds_Atlas_New_York",0.0925431595510979,1800.0133366674,1974.54350254647
"459","Fulica atra","Birds_Atlas_Czechia",-0.00163500132359836,66959.9834523161,66850.5932416818
"460","Fulica atra","Birds_atlas_EBBA",0.0814541983562601,5188060.48050667,5628337.59590984
"461","Fulica atra","Birds_atlas_Japan",0.52302733464043,6891.10960051256,11626.1800007944
"462","Fulica cristata","Birds_atlas_EBBA",1.19505553524965,20129.7547217496,66503.5008152969
"463","Fulmarus glacialis","Birds_atlas_EBBA",-0.0501526861991275,697001.831208331,662907.426233361
"464","Galerida cristata","Birds_Atlas_Czechia",-0.840244429956622,37289.8114032418,16094.4695481424
"465","Galerida cristata","Birds_atlas_EBBA",-0.131809049037037,3819507.57999252,3347830.28374951
"466","Galerida theklae","Birds_atlas_EBBA",0.256493934799853,442046.021922763,571296.268122919
"467","Gallinago delicata","Birds_Atlas_New_York",0.0205298304440574,24233.0579906242,24735.7004908625
"468","Gallinago gallinago","Birds_Atlas_Czechia",-0.246289648315094,41031.6328415867,32074.2540445938
"469","Gallinago gallinago","Birds_atlas_EBBA",-0.084933061838172,4271328.04396931,3923529.90418401
"470","Gallinago hardwickii","Birds_atlas_Japan",-0.136480310026954,46024.7852148436,40153.1041157754
"471","Gallinago media","Birds_atlas_EBBA",0.191442500921575,394741.266343672,478029.778795995
"472","Gallinula chloropus","Birds_Atlas_Czechia",0.0146892213984427,55613.3207420132,56436.266542205
"473","Gallinula chloropus","Birds_atlas_EBBA",0.0648095329417998,5312181.34106523,5667862.6133498
"474","Gallinula chloropus","Birds_atlas_Japan",-0.671092418027855,33546.455183391,17147.2666531478
"475","Gallinula chloropus","Birds_Atlas_New_York",-0.40538369326559,7201.23764903551,4801.21597368797
"476","Gallirallus okinawae","Birds_atlas_Japan",0.404987303042233,918.464669699615,1377.0388911788
"477","Garrulax canorus","Birds_atlas_Japan",2.54394819544894,4613.85142745454,58733.5523779344
"478","Garrulus glandarius","Birds_Atlas_Czechia",0.0161100838951752,82168.9999642558,83503.4697960802
"479","Garrulus glandarius","Birds_atlas_EBBA",0.0339736746613443,6082238.23727831,6292424.40235753
"480","Garrulus glandarius","Birds_atlas_Japan",-0.138066833426688,248026.86236216,216041.436049507
"481","Garrulus lidthi","Birds_atlas_Japan",0,2265.03863055054,2265.03863055054
"482","Gavia arctica","Birds_atlas_EBBA",-0.0178787752839668,1404508.98304386,1379621.22679766
"483","Gavia immer","Birds_atlas_EBBA",0.0680953708049773,113366.352019044,121354.983520564
"484","Gavia immer","Birds_Atlas_New_York",0.348759923166017,9231.80651562955,13084.3214127166
"485","Gavia stellata","Birds_atlas_EBBA",0.0904734479333747,1241290.76672658,1358831.61930589
"486","Gelochelidon nilotica","Birds_atlas_EBBA",0.62357434730844,160798.357016047,299982.904022041
"487","Gelochelidon nilotica","Birds_Atlas_New_York",0.510853416747302,75.0320057742472,125.056818610601
"488","Geothlypis trichas","Birds_Atlas_New_York",-0.00290714284055411,129386.064423936,129010.46687547
"489","Glareola maldivarum","Birds_atlas_Japan",0,933.719872108765,933.719872108765
"490","Glareola nordmanni","Birds_atlas_EBBA",-2.00226740919194,54710.4744277579,7387.48808985722
"491","Glareola pratincola","Birds_atlas_EBBA",0.00461777531370833,373205.939289396,374933.305688226
"492","Glaucidium passerinum","Birds_Atlas_Czechia",0.656393855113067,17048.3178395764,32866.2203600656
"493","Glaucidium passerinum","Birds_atlas_EBBA",0.400657677525373,1488107.28469047,2221455.72121397
"494","Gorsachius goisagi","Birds_atlas_Japan",0.55383810391536,1683.03948709637,2928.3510445468
"495","Grus grus","Birds_Atlas_Czechia",1.74649132862373,923.899759022882,5298.05424460515
"496","Grus grus","Birds_atlas_EBBA",0.305774582483492,1907834.88337534,2590222.06819926
"497","Grus japonensis","Birds_atlas_Japan",0.745980690361173,3389.34417212393,7146.46003059717
"498","Gulosus aristotelis","Birds_atlas_EBBA",0.175538424498139,868703.075112958,1035396.58441988
"499","Gypaetus barbatus","Birds_atlas_EBBA",0.0571129084485498,118231.299287473,125180.385086472
"500","Gyps fulvus","Birds_atlas_EBBA",0.0954162758577774,507440.520873868,558243.797283222
"501","Haematopus ostralegus","Birds_atlas_EBBA",0.150160339940786,2110556.79057671,2452510.35435574
"502","Haematopus palliatus","Birds_Atlas_New_York",0.413037434411492,1124.85602878849,1700.10920539773
"503","Halcyon coromanda","Birds_atlas_Japan",0.567701569085675,57956.5832558936,102247.437630878
"504","Haliaeetus albicilla","Birds_Atlas_Czechia",1.58470090276221,2279.40830649907,11118.5712666786
"505","Haliaeetus albicilla","Birds_atlas_EBBA",1.04626649667774,993820.260765303,2829408.23011139
"506","Haliaeetus albicilla","Birds_atlas_Japan",0.691483737122425,4850.87933510841,9685.63375858186
"507","Haliaeetus leucocephalus","Birds_Atlas_New_York",2.54272720525203,875.418333573726,11130.3297712216
"508","Helmitheros vermivorum","Birds_Atlas_New_York",-0.00894508834611703,5628.33910483051,5578.21761905883
"509","Hieraaetus pennatus","Birds_atlas_EBBA",0.316685366399829,1058346.81130237,1452655.76768341
"510","Hierococcyx hyperythrus","Birds_atlas_Japan",-0.0421649270770957,59192.9091360808,56748.9315874912
"511","Himantopus himantopus","Birds_Atlas_Czechia",0.230396369818082,537.623435634748,676.921119360964
"512","Himantopus himantopus","Birds_atlas_EBBA",0.742059379131024,900649.001712871,1891593.7290213
"513","Himantopus himantopus","Birds_atlas_Japan",0.962823770853767,795.084897282867,2082.39232670593
"514","Hippolais icterina","Birds_Atlas_Czechia",0.00719554215629404,78294.1896839613,78859.590569874
"515","Hippolais icterina","Birds_atlas_EBBA",0.0339415672531623,3472992.38355064,3592894.51047626
"516","Hippolais olivetorum","Birds_atlas_EBBA",0.122140184879196,234269.278308828,264703.782957518
"517","Hippolais polyglotta","Birds_atlas_EBBA",0.0965748549496503,1614040.90288928,1777691.77475793
"518","Hirundapus caudacutus","Birds_atlas_Japan",-0.587848254644394,15921.3179067029,8844.63185946269
"519","Hirundo daurica","Birds_atlas_Japan",-0.381341814737973,27930.8101869381,19075.190663114
"520","Hirundo rustica","Birds_Atlas_Czechia",-0.00156069419369324,83907.5085275841,83776.6567026199
"521","Hirundo rustica","Birds_atlas_EBBA",0.0233908321369665,6757992.41748186,6917930.7366889
"522","Hirundo rustica","Birds_atlas_Japan",-0.094828302266528,265530.529980325,241507.740011054
"523","Hirundo rustica","Birds_Atlas_New_York",-0.0608291019532191,122931.203734942,115676.30053216
"524","Hirundo tahitica","Birds_atlas_Japan",0.0840809052235259,10998.7174804803,11963.4907963543
"525","Histrionicus histrionicus","Birds_atlas_Japan",-0.000852061036327562,1163.36473854846,1162.37390296985
"526","Hydrobates castro","Birds_atlas_EBBA",0.154132082538043,30010.9557755801,35012.1306014033
"527","Hydrobates leucorhous","Birds_atlas_EBBA",0.207310436579573,42402.2240677597,52170.189629728
"528","Hydrobates pelagicus","Birds_atlas_EBBA",0.0390016453509975,269803.300355315,280533.969677321
"529","Hydrocoloeus minutus","Birds_atlas_EBBA",0.191301125139126,614548.239474757,744109.761654453
"530","Hydropogne caspia","Birds_Atlas_New_York",0.51016152781822,75.0410123126427,124.985324040349
"531","Hydroprogne caspia","Birds_atlas_EBBA",0.176923498974396,251371.635095917,300022.046708471
"532","Hylocichla mustelina","Birds_Atlas_New_York",-0.0742999778713583,119131.337140464,110600.717907088
"533","Hypsipetes amaurotis","Birds_atlas_Japan",0.0139959008075015,408412.823369813,414169.117027629
"534","Icteria virens","Birds_Atlas_New_York",-1.50835361581694,3050.13479444734,674.915466158183
"535","Icterus galbula","Birds_Atlas_New_York",-0.0356618514291635,110675.721834948,106798.368402751
"536","Icterus spurius","Birds_Atlas_New_York",0.556415285565379,5575.99852177344,9726.81684261665
"537","Iduna opaca","Birds_atlas_EBBA",0.0115578197226919,191339.740859443,193564.040355678
"538","Iduna pallida","Birds_atlas_EBBA",0.0967827519197848,560734.471201064,617716.881554986
"539","Ixobrychus cinnamomeus","Birds_atlas_Japan",0.691843749921012,468.079359121307,934.93929517569
"540","Ixobrychus exilis","Birds_Atlas_New_York",-0.0961107365160545,3550.92821589441,3225.53330368525
"541","Ixobrychus minutus","Birds_Atlas_Czechia",0.0787273499989376,8181.06010486539,8851.16500543526
"542","Ixobrychus minutus","Birds_atlas_EBBA",0.246223545550686,2409272.78793719,3081906.810594
"543","Ixobrychus sinensis","Birds_atlas_Japan",-0.711242166410861,3318.11367166364,1629.30620623499
"544","Junco hyemalis","Birds_Atlas_New_York",0.20743573004938,57370.8312710299,70595.8766360365
"545","Jynx torquilla","Birds_Atlas_Czechia",0.0548543552134068,54733.1647527828,57819.3898250743
"546","Jynx torquilla","Birds_atlas_EBBA",0.0787983287738083,4997489.26661979,5407213.89441302
"547","Jynx torquilla","Birds_atlas_Japan",0.306348457796094,10572.8548377607,14362.7537410109
"548","Lagopus lagopus","Birds_atlas_EBBA",-0.17915343808453,1378096.40592905,1152057.75183814
"549","Lagopus muta","Birds_atlas_EBBA",-0.0269095678138715,931772.987255031,907033.733028027
"550","Lagopus muta","Birds_atlas_Japan",0.405117539456618,830.223086058121,1244.90186502139
"551","Lanius bucephalus","Birds_atlas_Japan",-0.0416729549469101,193592.486779975,185690.704616032
"552","Lanius collurio","Birds_Atlas_Czechia",0.00646464003404813,82974.3486482382,83512.485500698
"553","Lanius collurio","Birds_atlas_EBBA",0.0309233704059019,5001470.60196634,5158549.11137221
"554","Lanius cristatus","Birds_atlas_Japan",-1.45342769865031,5597.73504073653,1308.56924408852
"555","Lanius excubitor","Birds_Atlas_Czechia",0.0271930914549601,57573.6763744954,59160.7637290134
"556","Lanius excubitor","Birds_atlas_EBBA",-0.0487437011028664,2413354.49847404,2298539.65040931
"557","Lanius ludovicianus","Birds_Atlas_New_York",-1.79220673665308,600.229079138612,99.993446042061
"558","Lanius meridionalis","Birds_atlas_EBBA",-0.0300089955922242,639371.713788779,620469.842404781
