sp_atlas;sp_atlas adapted1;Family_BL;Order_BL;Hand-Wing.Index_BL;Mass_BL;Habitat_BL;Habitat.Density_BL;Migration_BL;Trophic.Level_BL;Trophic.Niche_BL;Primary.Lifestyle_BL;Range.Size_BL;sp_atlas adapted2;Family_BT;Order_BT;Hand-Wing.Index_BT;Mass_BT;Habitat_BT;Habitat.Density_BT;Migration_BT;Trophic.Level_BT;Trophic.Niche_BT;Primary.Lifestyle_BT;Range.Size_BT
Estrilda melpoda;Estrilda melpoda;Estrildidae;Passeriformes;17.3;7.6;Grassland;3;1;Omnivore;Granivore;Generalist;3732328.98;Estrilda melpoda;Estrildidae;Passeriformes;17.3;7.6;Grassland;3;1;Omnivore;Granivore;Generalist;3732329.06
Estrilda melpoda;Estrilda melpoda;Estrildidae;Passeriformes;17.3;7.6;Grassland;3;1;Omnivore;Granivore;Generalist;3732328.98;Estrilda melpoda;Estrildidae;Passeriformes;17.3;7.6;Grassland;3;1;Omnivore;Granivore;Generalist;3732329.06
Chersophilus duponti;Chersophilus duponti;Alaudidae;Passeriformes;25.9;39.4;Grassland;2;2;Omnivore;Omnivore;Terrestrial;288089.02;Chersophilus duponti;Alaudidae;Passeriformes;25.9;39.4;Grassland;2;2;Omnivore;Omnivore;Terrestrial;288089.02
Chersophilus duponti;Chersophilus duponti;Alaudidae;Passeriformes;25.9;39.4;Grassland;2;2;Omnivore;Omnivore;Terrestrial;288089.02;Chersophilus duponti;Alaudidae;Passeriformes;25.9;39.4;Grassland;2;2;Omnivore;Omnivore;Terrestrial;288089.02
Chersophilus duponti;Chersophilus duponti;Alaudidae;Passeriformes;25.9;39.4;Grassland;2;2;Omnivore;Omnivore;Terrestrial;288089.02;Chersophilus duponti;Alaudidae;Passeriformes;25.9;39.4;Grassland;2;2;Omnivore;Omnivore;Terrestrial;288089.02
Carduelis citrinella;Carduelis citrinella;Fringillidae;Passeriformes;30.3;12;Forest;2;1;Herbivore;Granivore;Generalist;193259.64;Carduelis citrinella;Fringillidae;Passeriformes;30.3;12;Forest;2;1;Herbivore;Granivore;Generalist;193259.64
Carduelis citrinella;Carduelis citrinella;Fringillidae;Passeriformes;30.3;12;Forest;2;1;Herbivore;Granivore;Generalist;193259.64;Carduelis citrinella;Fringillidae;Passeriformes;30.3;12;Forest;2;1;Herbivore;Granivore;Generalist;193259.64
Carduelis citrinella;Carduelis citrinella;Fringillidae;Passeriformes;30.3;12;Forest;2;1;Herbivore;Granivore;Generalist;193259.64;Carduelis citrinella;Fringillidae;Passeriformes;30.3;12;Forest;2;1;Herbivore;Granivore;Generalist;193259.64
Leiopicus medius;Leiopicus medius;Picidae;Piciformes;28.1;59;Woodland;1;1;Carnivore;Invertivore;Insessorial;3966649.98;Leiopicus medius;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pyrrhocorax graculus;Pyrrhocorax graculus;Corvidae;Passeriformes;36.7;211;Rock;3;2;Carnivore;Invertivore;Terrestrial;3556954.7;Pyrrhocorax graculus;Corvidae;Passeriformes;36.7;211;Rock;3;2;Carnivore;Invertivore;Terrestrial;3556954.7
Pyrrhocorax graculus;Pyrrhocorax graculus;Corvidae;Passeriformes;36.7;211;Rock;3;2;Carnivore;Invertivore;Terrestrial;3556954.7;Pyrrhocorax graculus;Corvidae;Passeriformes;36.7;211;Rock;3;2;Carnivore;Invertivore;Terrestrial;3556954.7
Pyrrhocorax graculus;Pyrrhocorax graculus;Corvidae;Passeriformes;36.7;211;Rock;3;2;Carnivore;Invertivore;Terrestrial;3556954.7;Pyrrhocorax graculus;Corvidae;Passeriformes;36.7;211;Rock;3;2;Carnivore;Invertivore;Terrestrial;3556954.7
Montifringilla nivalis;Montifringilla nivalis;Passeridae;Passeriformes;38.1;36.9;Rock;3;2;Herbivore;Granivore;Terrestrial;4071489.06;Montifringilla nivalis;Passeridae;Passeriformes;37.9;36.9;Rock;3;2;Herbivore;Granivore;Terrestrial;4344468.8
Montifringilla nivalis;Montifringilla nivalis;Passeridae;Passeriformes;38.1;36.9;Rock;3;2;Herbivore;Granivore;Terrestrial;4071489.06;Montifringilla nivalis;Passeridae;Passeriformes;37.9;36.9;Rock;3;2;Herbivore;Granivore;Terrestrial;4344468.8
Montifringilla nivalis;Montifringilla nivalis;Passeridae;Passeriformes;38.1;36.9;Rock;3;2;Herbivore;Granivore;Terrestrial;4071489.06;Montifringilla nivalis;Passeridae;Passeriformes;37.9;36.9;Rock;3;2;Herbivore;Granivore;Terrestrial;4344468.8
Tichodroma muraria;Tichodroma muraria;Sittidae;Passeriformes;19.2;17.6;Rock;1;2;Carnivore;Invertivore;Insessorial;5602345.09;Tichodroma muraria;Sittidae;Passeriformes;19.2;17.6;Rock;1;2;Carnivore;Invertivore;Insessorial;5602345.09
Tichodroma muraria;Tichodroma muraria;Sittidae;Passeriformes;19.2;17.6;Rock;1;2;Carnivore;Invertivore;Insessorial;5602345.09;Tichodroma muraria;Sittidae;Passeriformes;19.2;17.6;Rock;1;2;Carnivore;Invertivore;Insessorial;5602345.09
Tichodroma muraria;Tichodroma muraria;Sittidae;Passeriformes;19.2;17.6;Rock;1;2;Carnivore;Invertivore;Insessorial;5602345.09;Tichodroma muraria;Sittidae;Passeriformes;19.2;17.6;Rock;1;2;Carnivore;Invertivore;Insessorial;5602345.09
Linaria flavirostris;Linaria flavirostris;Fringillidae;Passeriformes;31.9;15.4;Grassland;3;3;Herbivore;Granivore;Insessorial;6668808.82;Linaria flavirostris;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Linaria flavirostris;Linaria flavirostris;Fringillidae;Passeriformes;31.9;15.4;Grassland;3;3;Herbivore;Granivore;Insessorial;6668808.82;Linaria flavirostris;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Thalasseus sandvicensis;Thalasseus sandvicensis;Laridae;Charadriiformes;69.3;199.83;Marine;3;3;Carnivore;Aquatic predator;Aerial;2802142.59;Thalasseus sandvicensis;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Thalasseus sandvicensis;Thalasseus sandvicensis;Laridae;Charadriiformes;69.3;199.83;Marine;3;3;Carnivore;Aquatic predator;Aerial;2802142.59;Thalasseus sandvicensis;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Calidris pugnax;Calidris pugnax;Scolopacidae;Charadriiformes;51;131.68;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;8562266.88;Calidris pugnax;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Calidris pugnax;Calidris pugnax;Scolopacidae;Charadriiformes;51;131.68;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;8562266.88;Calidris pugnax;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Bubo scandiacus;Bubo scandiacus;Strigidae;Strigiformes;41.1;2028.76;Grassland;3;3;Carnivore;Vertivore;Insessorial;5773405.49;Bubo scandiacus;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Bubo scandiacus;Bubo scandiacus;Strigidae;Strigiformes;41.1;2028.76;Grassland;3;3;Carnivore;Vertivore;Insessorial;5773405.49;Bubo scandiacus;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Chrysolophus pictus;Chrysolophus pictus;Phasianidae;Galliformes;21.2;555.2;Forest;1;1;Herbivore;Herbivore terrestrial;Terrestrial;969402.26;Chrysolophus pictus;Phasianidae;Galliformes;21.2;555.2;Forest;1;1;Herbivore;Herbivore terrestrial;Terrestrial;969402.26
Chrysolophus pictus;Chrysolophus pictus;Phasianidae;Galliformes;21.2;555.2;Forest;1;1;Herbivore;Herbivore terrestrial;Terrestrial;969402.26;Chrysolophus pictus;Phasianidae;Galliformes;21.2;555.2;Forest;1;1;Herbivore;Herbivore terrestrial;Terrestrial;969402.26
Chrysolophus pictus;Chrysolophus pictus;Phasianidae;Galliformes;21.2;555.2;Forest;1;1;Herbivore;Herbivore terrestrial;Terrestrial;969402.26;Chrysolophus pictus;Phasianidae;Galliformes;21.2;555.2;Forest;1;1;Herbivore;Herbivore terrestrial;Terrestrial;969402.26
Alectoris barbara;Alectoris barbara;Phasianidae;Galliformes;28.5;416.33;Rock;3;1;Herbivore;Omnivore;Terrestrial;1360209;Alectoris barbara;Phasianidae;Galliformes;28.5;416.33;Rock;3;1;Herbivore;Omnivore;Terrestrial;1360209
Alectoris barbara;Alectoris barbara;Phasianidae;Galliformes;28.5;416.33;Rock;3;1;Herbivore;Omnivore;Terrestrial;1360209;Alectoris barbara;Phasianidae;Galliformes;28.5;416.33;Rock;3;1;Herbivore;Omnivore;Terrestrial;1360209
Alectoris barbara;Alectoris barbara;Phasianidae;Galliformes;28.5;416.33;Rock;3;1;Herbivore;Omnivore;Terrestrial;1360209;Alectoris barbara;Phasianidae;Galliformes;28.5;416.33;Rock;3;1;Herbivore;Omnivore;Terrestrial;1360209
Eudromias morinellus;Eudromias morinellus;Charadriidae;Charadriiformes;55.9;108.16;Grassland;3;3;Carnivore;Invertivore;Terrestrial;3830439.01;Eudromias morinellus;Charadriidae;Charadriiformes;55.9;108.16;Grassland;3;3;Carnivore;Invertivore;Terrestrial;3830439.01
Eudromias morinellus;Eudromias morinellus;Charadriidae;Charadriiformes;55.9;108.16;Grassland;3;3;Carnivore;Invertivore;Terrestrial;3830439.01;Eudromias morinellus;Charadriidae;Charadriiformes;55.9;108.16;Grassland;3;3;Carnivore;Invertivore;Terrestrial;3830439.01
Circus macrourus;Circus macrourus;Accipitridae;Accipitriformes;52.4;384.36;Grassland;3;3;Carnivore;Vertivore;Aerial;6168290.72;Circus macrourus;Accipitridae;Accipitriformes;52.4;384.36;Grassland;3;3;Carnivore;Vertivore;Aerial;6168290.72
Circus macrourus;Circus macrourus;Accipitridae;Accipitriformes;52.4;384.36;Grassland;3;3;Carnivore;Vertivore;Aerial;6168290.72;Circus macrourus;Accipitridae;Accipitriformes;52.4;384.36;Grassland;3;3;Carnivore;Vertivore;Aerial;6168290.72
Circus macrourus;Circus macrourus;Accipitridae;Accipitriformes;52.4;384.36;Grassland;3;3;Carnivore;Vertivore;Aerial;6168290.72;Circus macrourus;Accipitridae;Accipitriformes;52.4;384.36;Grassland;3;3;Carnivore;Vertivore;Aerial;6168290.72
Clanga clanga;Clanga clanga;Accipitridae;Accipitriformes;37.9;2154.29;Wetland;3;3;Carnivore;Vertivore;Generalist;8980278.98;Clanga clanga;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Clanga clanga;Clanga clanga;Accipitridae;Accipitriformes;37.9;2154.29;Wetland;3;3;Carnivore;Vertivore;Generalist;8980278.98;Clanga clanga;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Emberiza aureola;Emberiza aureola;Emberizidae;Passeriformes;25.8;19.6;Shrubland;2;3;Omnivore;Omnivore;Generalist;14850268.01;Emberiza aureola;Emberizidae;Passeriformes;25.8;19.6;Shrubland;2;3;Omnivore;Omnivore;Generalist;14850268.01
Emberiza aureola;Emberiza aureola;Emberizidae;Passeriformes;25.8;19.6;Shrubland;2;3;Omnivore;Omnivore;Generalist;14850268.01;Emberiza aureola;Emberizidae;Passeriformes;25.8;19.6;Shrubland;2;3;Omnivore;Omnivore;Generalist;14850268.01
Emberiza aureola;Emberiza aureola;Emberizidae;Passeriformes;25.8;19.6;Shrubland;2;3;Omnivore;Omnivore;Generalist;14850268.01;Emberiza aureola;Emberizidae;Passeriformes;25.8;19.6;Shrubland;2;3;Omnivore;Omnivore;Generalist;14850268.01
Emberiza pusilla;Emberiza pusilla;Emberizidae;Passeriformes;24.5;14.57;Forest;2;3;Herbivore;Granivore;Generalist;10268381.21;Emberiza pusilla;Emberizidae;Passeriformes;24.5;14.57;Forest;2;3;Herbivore;Granivore;Generalist;10268381.21
Emberiza pusilla;Emberiza pusilla;Emberizidae;Passeriformes;24.5;14.57;Forest;2;3;Herbivore;Granivore;Generalist;10268381.21;Emberiza pusilla;Emberizidae;Passeriformes;24.5;14.57;Forest;2;3;Herbivore;Granivore;Generalist;10268381.21
Emberiza pusilla;Emberiza pusilla;Emberizidae;Passeriformes;24.5;14.57;Forest;2;3;Herbivore;Granivore;Generalist;10268381.21;Emberiza pusilla;Emberizidae;Passeriformes;24.5;14.57;Forest;2;3;Herbivore;Granivore;Generalist;10268381.21
Falco vespertinus;Falco vespertinus;Falconidae;Falconiformes;55.6;151.49;Grassland;3;3;Carnivore;Invertivore;Aerial;9360235.41;Falco vespertinus;Falconidae;Falconiformes;55.6;151.49;Grassland;3;3;Carnivore;Invertivore;Aerial;9360235.41
Falco vespertinus;Falco vespertinus;Falconidae;Falconiformes;55.6;151.49;Grassland;3;3;Carnivore;Invertivore;Aerial;9360235.41;Falco vespertinus;Falconidae;Falconiformes;55.6;151.49;Grassland;3;3;Carnivore;Invertivore;Aerial;9360235.41
Falco vespertinus;Falco vespertinus;Falconidae;Falconiformes;55.6;151.49;Grassland;3;3;Carnivore;Invertivore;Aerial;9360235.41;Falco vespertinus;Falconidae;Falconiformes;55.6;151.49;Grassland;3;3;Carnivore;Invertivore;Aerial;9360235.41
Gallinago media;Gallinago media;Scolopacidae;Charadriiformes;45;169.96;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7813688.34;Gallinago media;Scolopacidae;Charadriiformes;45;169.96;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7813688.34
Gallinago media;Gallinago media;Scolopacidae;Charadriiformes;45;169.96;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7813688.34;Gallinago media;Scolopacidae;Charadriiformes;45;169.96;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7813688.34
Gallinago media;Gallinago media;Scolopacidae;Charadriiformes;45;169.96;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7813688.34;Gallinago media;Scolopacidae;Charadriiformes;45;169.96;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7813688.34
Iduna caligata;Iduna caligata;Acrocephalidae;Passeriformes;17;8.9;Shrubland;2;3;Carnivore;Invertivore;Insessorial;5841802.63;Iduna caligata;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Iduna caligata;Iduna caligata;Acrocephalidae;Passeriformes;17;8.9;Shrubland;2;3;Carnivore;Invertivore;Insessorial;5841802.63;Iduna caligata;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Lymnocryptes minimus;Lymnocryptes minimus;Scolopacidae;Charadriiformes;43.8;50.07;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7671774.57;Lymnocryptes minimus;Scolopacidae;Charadriiformes;43.8;50.07;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7671774.57
Lymnocryptes minimus;Lymnocryptes minimus;Scolopacidae;Charadriiformes;43.8;50.07;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7671774.57;Lymnocryptes minimus;Scolopacidae;Charadriiformes;43.8;50.07;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7671774.57
Lymnocryptes minimus;Lymnocryptes minimus;Scolopacidae;Charadriiformes;43.8;50.07;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7671774.57;Lymnocryptes minimus;Scolopacidae;Charadriiformes;43.8;50.07;Wetland;3;3;Carnivore;Aquatic predator;Terrestrial;7671774.57
Melanitta fusca;Melanitta fusca;Anatidae;Anseriformes;49.9;1800.17;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;5118144.61;Melanitta fusca;Anatidae;Anseriformes;49.3;1800.17;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;16433860.14
Melanitta fusca;Melanitta fusca;Anatidae;Anseriformes;49.9;1800.17;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;5118144.61;Melanitta fusca;Anatidae;Anseriformes;49.3;1800.17;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;16433860.14
Melanitta fusca;Melanitta fusca;Anatidae;Anseriformes;49.9;1800.17;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;5118144.61;Melanitta fusca;Anatidae;Anseriformes;49.3;1800.17;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;16433860.14
Mergellus albellus;Mergellus albellus;Anatidae;Anseriformes;53.8;608.55;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;11990223.32;Mergellus albellus;Anatidae;Anseriformes;53.8;608.55;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;11990223.32
Mergellus albellus;Mergellus albellus;Anatidae;Anseriformes;53.8;608.55;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;11990223.32;Mergellus albellus;Anatidae;Anseriformes;53.8;608.55;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;11990223.32
Mergellus albellus;Mergellus albellus;Anatidae;Anseriformes;53.8;608.55;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;11990223.32;Mergellus albellus;Anatidae;Anseriformes;53.8;608.55;Wetland;3;3;Carnivore;Aquatic predator;Aquatic;11990223.32
Phylloscopus borealis;Phylloscopus borealis;Phylloscopidae;Passeriformes;25.8;10.89;Forest;1;3;Carnivore;Invertivore;Insessorial;13315320.46;Phylloscopus borealis;Sylviidae;Passeriformes;25.8;10.89;Forest;1;3;Carnivore;Invertivore;Insessorial;14062772.33
Phylloscopus borealis;Phylloscopus borealis;Phylloscopidae;Passeriformes;25.8;10.89;Forest;1;3;Carnivore;Invertivore;Insessorial;13315320.46;Phylloscopus borealis;Sylviidae;Passeriformes;25.8;10.89;Forest;1;3;Carnivore;Invertivore;Insessorial;14062772.33
Phylloscopus borealis;Phylloscopus borealis;Phylloscopidae;Passeriformes;25.8;10.89;Forest;1;3;Carnivore;Invertivore;Insessorial;13315320.46;Phylloscopus borealis;Sylviidae;Passeriformes;25.8;10.89;Forest;1;3;Carnivore;Invertivore;Insessorial;14062772.33
Strix nebulosa;Strix nebulosa;Strigidae;Strigiformes;31.9;1061.89;Forest;2;1;Carnivore;Vertivore;Insessorial;19847527.93;Strix nebulosa;Strigidae;Strigiformes;31.9;1061.89;Forest;2;1;Carnivore;Vertivore;Insessorial;19847527.93
Strix nebulosa;Strix nebulosa;Strigidae;Strigiformes;31.9;1061.89;Forest;2;1;Carnivore;Vertivore;Insessorial;19847527.93;Strix nebulosa;Strigidae;Strigiformes;31.9;1061.89;Forest;2;1;Carnivore;Vertivore;Insessorial;19847527.93
Strix nebulosa;Strix nebulosa;Strigidae;Strigiformes;31.9;1061.89;Forest;2;1;Carnivore;Vertivore;Insessorial;19847527.93;Strix nebulosa;Strigidae;Strigiformes;31.9;1061.89;Forest;2;1;Carnivore;Vertivore;Insessorial;19847527.93
Surnia ulula;Surnia ulula;Strigidae;Strigiformes;38.6;319.9;Grassland;3;2;Carnivore;Vertivore;Insessorial;21131927.34;Surnia ulula;Strigidae;Strigiformes;38.6;319.9;Grassland;3;2;Carnivore;Vertivore;Insessorial;21131927.34
Surnia ulula;Surnia ulula;Strigidae;Strigiformes;38.6;319.9;Grassland;3;2;Carnivore;Vertivore;Insessorial;21131927.34;Surnia ulula;Strigidae;Strigiformes;38.6;319.9;Grassland;3;2;Carnivore;Vertivore;Insessorial;21131927.34
Surnia ulula;Surnia ulula;Strigidae;Strigiformes;38.6;319.9;Grassland;3;2;Carnivore;Vertivore;Insessorial;21131927.34;Surnia ulula;Strigidae;Strigiformes;38.6;319.9;Grassland;3;2;Carnivore;Vertivore;Insessorial;21131927.34
Xenus cinereus;Xenus cinereus;Scolopacidae;Charadriiformes;54.6;78.8;Grassland;3;3;Carnivore;Aquatic predator;Terrestrial;11623048.49;Xenus cinereus;Scolopacidae;Charadriiformes;54.6;78.8;Grassland;3;3;Carnivore;Aquatic predator;Terrestrial;11623048.49
Xenus cinereus;Xenus cinereus;Scolopacidae;Charadriiformes;54.6;78.8;Grassland;3;3;Carnivore;Aquatic predator;Terrestrial;11623048.49;Xenus cinereus;Scolopacidae;Charadriiformes;54.6;78.8;Grassland;3;3;Carnivore;Aquatic predator;Terrestrial;11623048.49
Xenus cinereus;Xenus cinereus;Scolopacidae;Charadriiformes;54.6;78.8;Grassland;3;3;Carnivore;Aquatic predator;Terrestrial;11623048.49;Xenus cinereus;Scolopacidae;Charadriiformes;54.6;78.8;Grassland;3;3;Carnivore;Aquatic predator;Terrestrial;11623048.49
Calcarius lapponicus;Calcarius lapponicus;Calcariidae;Passeriformes;30.7;27.84;Grassland;3;3;Herbivore;Granivore;Terrestrial;8536158.76;Calcarius lapponicus;Emberizidae;Passeriformes;30.7;27.84;Grassland;3;3;Herbivore;Granivore;Terrestrial;8536158.76
Calcarius lapponicus;Calcarius lapponicus;Calcariidae;Passeriformes;30.7;27.84;Grassland;3;3;Herbivore;Granivore;Terrestrial;8536158.76;Calcarius lapponicus;Emberizidae;Passeriformes;30.7;27.84;Grassland;3;3;Herbivore;Granivore;Terrestrial;8536158.76
Calcarius lapponicus;Calcarius lapponicus;Calcariidae;Passeriformes;30.7;27.84;Grassland;3;3;Herbivore;Granivore;Terrestrial;8536158.76;Calcarius lapponicus;Emberizidae;Passeriformes;30.7;27.84;Grassland;3;3;Herbivore;Granivore;Terrestrial;8536158.76
Xema sabini;Xema sabini;Laridae;Charadriiformes;59.4;198;Marine;3;2;Carnivore;Aquatic predator;Generalist;563350.81;Xema sabini;Laridae;Charadriiformes;59.4;198;Marine;3;2;Carnivore;Aquatic predator;Generalist;563350.81
Xema sabini;Xema sabini;Laridae;Charadriiformes;59.4;198;Marine;3;2;Carnivore;Aquatic predator;Generalist;563350.81;Xema sabini;Laridae;Charadriiformes;59.4;198;Marine;3;2;Carnivore;Aquatic predator;Generalist;563350.81
Xema sabini;Xema sabini;Laridae;Charadriiformes;59.4;198;Marine;3;2;Carnivore;Aquatic predator;Generalist;563350.81;Xema sabini;Laridae;Charadriiformes;59.4;198;Marine;3;2;Carnivore;Aquatic predator;Generalist;563350.81
Bucanetes githagineus;Bucanetes githagineus;Fringillidae;Passeriformes;34.8;19.6;Desert;3;2;Herbivore;Granivore;Terrestrial;7096376.81;Bucanetes githagineus;Fringillidae;Passeriformes;34.8;19.6;Desert;3;2;Herbivore;Granivore;Terrestrial;7096376.81
Bucanetes githagineus;Bucanetes githagineus;Fringillidae;Passeriformes;34.8;19.6;Desert;3;2;Herbivore;Granivore;Terrestrial;7096376.81;Bucanetes githagineus;Fringillidae;Passeriformes;34.8;19.6;Desert;3;2;Herbivore;Granivore;Terrestrial;7096376.81
Bucanetes githagineus;Bucanetes githagineus;Fringillidae;Passeriformes;34.8;19.6;Desert;3;2;Herbivore;Granivore;Terrestrial;7096376.81;Bucanetes githagineus;Fringillidae;Passeriformes;34.8;19.6;Desert;3;2;Herbivore;Granivore;Terrestrial;7096376.81
Tadorna ferruginea;Tadorna ferruginea;Anatidae;Anseriformes;48.5;1235.03;Wetland;3;2;Omnivore;Omnivore;Terrestrial;18403211.28;Tadorna ferruginea;Anatidae;Anseriformes;48.5;1235.03;Wetland;3;2;Omnivore;Omnivore;Terrestrial;18403211.28
Tadorna ferruginea;Tadorna ferruginea;Anatidae;Anseriformes;48.5;1235.03;Wetland;3;2;Omnivore;Omnivore;Terrestrial;18403211.28;Tadorna ferruginea;Anatidae;Anseriformes;48.5;1235.03;Wetland;3;2;Omnivore;Omnivore;Terrestrial;18403211.28
Tadorna ferruginea;Tadorna ferruginea;Anatidae;Anseriformes;48.5;1235.03;Wetland;3;2;Omnivore;Omnivore;Terrestrial;18403211.28;Tadorna ferruginea;Anatidae;Anseriformes;48.5;1235.03;Wetland;3;2;Omnivore;Omnivore;Terrestrial;18403211.28
Gypaetus barbatus;Gypaetus barbatus;Accipitridae;Accipitriformes;49.5;5694.98;Rock;3;2;Scavenger;Scavenger;Terrestrial;8369572.33;Gypaetus barbatus;Accipitridae;Accipitriformes;49.5;5694.98;Rock;3;2;Scavenger;Scavenger;Terrestrial;8369572.33
Gypaetus barbatus;Gypaetus barbatus;Accipitridae;Accipitriformes;49.5;5694.98;Rock;3;2;Scavenger;Scavenger;Terrestrial;8369572.33;Gypaetus barbatus;Accipitridae;Accipitriformes;49.5;5694.98;Rock;3;2;Scavenger;Scavenger;Terrestrial;8369572.33
Gypaetus barbatus;Gypaetus barbatus;Accipitridae;Accipitriformes;49.5;5694.98;Rock;3;2;Scavenger;Scavenger;Terrestrial;8369572.33;Gypaetus barbatus;Accipitridae;Accipitriformes;49.5;5694.98;Rock;3;2;Scavenger;Scavenger;Terrestrial;8369572.33
Calonectris diomedea;Calonectris diomedea;Procellariidae;Procellariiformes;64.1;534.99;Marine;3;3;Carnivore;Aquatic predator;Generalist;46036415.89;Calonectris diomedea;Procellariidae;Procellariiformes;58.9;534.99;Marine;3;3;Carnivore;Aquatic predator;Generalist;62373387.06
Calonectris diomedea;Calonectris diomedea;Procellariidae;Procellariiformes;64.1;534.99;Marine;3;3;Carnivore;Aquatic predator;Generalist;46036415.89;Calonectris diomedea;Procellariidae;Procellariiformes;58.9;534.99;Marine;3;3;Carnivore;Aquatic predator;Generalist;62373387.06
Calonectris diomedea;Calonectris diomedea;Procellariidae;Procellariiformes;64.1;534.99;Marine;3;3;Carnivore;Aquatic predator;Generalist;46036415.89;Calonectris diomedea;Procellariidae;Procellariiformes;58.9;534.99;Marine;3;3;Carnivore;Aquatic predator;Generalist;62373387.06
Chlidonias leucopterus;Chlidonias leucopterus;Laridae;Charadriiformes;61.4;54.2;Wetland;3;3;Carnivore;Aquatic predator;Aerial;10229425.04;Chlidonias leucopterus;Laridae;Charadriiformes;61.4;54.2;Wetland;3;3;Carnivore;Aquatic predator;Aerial;10229425.04
Chlidonias leucopterus;Chlidonias leucopterus;Laridae;Charadriiformes;61.4;54.2;Wetland;3;3;Carnivore;Aquatic predator;Aerial;10229425.04;Chlidonias leucopterus;Laridae;Charadriiformes;61.4;54.2;Wetland;3;3;Carnivore;Aquatic predator;Aerial;10229425.04
Chlidonias leucopterus;Chlidonias leucopterus;Laridae;Charadriiformes;61.4;54.2;Wetland;3;3;Carnivore;Aquatic predator;Aerial;10229425.04;Chlidonias leucopterus;Laridae;Charadriiformes;61.4;54.2;Wetland;3;3;Carnivore;Aquatic predator;Aerial;10229425.04
