"","Order","FamilyName","ScientificName","RL_Category","Synonyms"
"6501","Passeriformes","Zosteropidae","Zosterops finschii","LC",NA
"6502","Passeriformes","Zosteropidae","Zosterops oleagineus","NT",NA
"6503","Passeriformes","Zosteropidae","Rukia longirostra","NT",NA
"6504","Passeriformes","Zosteropidae","Rukia ruki","EN",NA
"6505","Passeriformes","Zosteropidae","Cleptornis marchei","EN",NA
"6506","Passeriformes","Zosteropidae","Tephrozosterops stalkeri","LC",NA
"6507","Passeriformes","Motacillidae","Madanga ruficollis","EN",NA
"6508","Passeriformes","Zosteropidae","Heleia javanica","LC","Lophozosterops javanicus"
"6509","Passeriformes","Zosteropidae","Heleia squamiceps","LC","Lophozosterops squamiceps"
"6510","Passeriformes","Zosteropidae","Heleia goodfellowi","LC","Lophozosterops goodfellowi"
"6511","Passeriformes","Zosteropidae","Heleia superciliaris","LC","Lophozosterops superciliaris"
"6512","Passeriformes","Zosteropidae","Heleia pinaiae","LC","Lophozosterops pinaiae"
"6513","Passeriformes","Zosteropidae","Heleia dohertyi","LC","Lophozosterops dohertyi"
"6514","Passeriformes","Zosteropidae","Heleia squamifrons","LC","Oculocincta squamifrons"
"6515","Passeriformes","Zosteropidae","Heleia crassirostris","LC",NA
"6516","Passeriformes","Zosteropidae","Heleia muelleri","NT",NA
"6517","Passeriformes","Zosteropidae","Zosterops emiliae","LC","Chlorocharis emiliae"
"6518","Passeriformes","Zosteropidae","Zosterops superciliosus","LC","Woodfordia superciliosa"
"6519","Passeriformes","Zosteropidae","Zosterops lacertosus","NT","Woodfordia lacertosa"
"6520","Passeriformes","Zosteropidae","Megazosterops palauensis","NT",NA
"6521","Passeriformes","Passeridae","Hypocryptadius cinnamomeus","LC",NA
"6522","Passeriformes","Scotocercidae","Cettia castaneocoronata","LC","Tesia castaneocoronata"
"6523","Passeriformes","Scotocercidae","Tesia olivea","LC",NA
"6524","Passeriformes","Scotocercidae","Tesia cyaniventer","LC",NA
"6525","Passeriformes","Scotocercidae","Tesia superciliaris","LC",NA
"6526","Passeriformes","Scotocercidae","Tesia everetti","LC",NA
"6527","Passeriformes","Scotocercidae","Urosphena subulata","LC",NA
"6528","Passeriformes","Scotocercidae","Urosphena whiteheadi","LC",NA
"6529","Passeriformes","Scotocercidae","Urosphena squameiceps","LC",NA
"6530","Passeriformes","Scotocercidae","Hemitesia pallidipes","LC","Cettia pallidipes"
"6531","Passeriformes","Scotocercidae","Horornis canturians","LC","Cettia canturians"
"6532","Passeriformes","Scotocercidae","Horornis diphone","LC","Cettia diphone"
"6533","Passeriformes","Scotocercidae","Horornis seebohmi","LC","Cettia seebohmi"
"6534","Passeriformes","Scotocercidae","Horornis annae","LC","Cettia annae"
"6535","Passeriformes","Scotocercidae","Horornis parens","LC","Vitia parens; Cettia parens"
"6536","Passeriformes","Scotocercidae","Horornis ruficapilla","LC","Cettia ruficapilla"
"6537","Passeriformes","Scotocercidae","Horornis fortipes","LC","Cettia fortipes"
"6538","Passeriformes","Scotocercidae","Horornis carolinae","NT","Cettia carolinae"
"6539","Passeriformes","Scotocercidae","Cettia major","LC",NA
"6540","Passeriformes","Scotocercidae","Cettia brunnifrons","LC",NA
"6541","Passeriformes","Scotocercidae","Cettia cetti","LC",NA
"6542","Passeriformes","Locustellidae","Bradypterus grandis","NT",NA
"6543","Passeriformes","Locustellidae","Bradypterus carpalis","LC",NA
"6544","Passeriformes","Locustellidae","Bradypterus graueri","VU",NA
"6545","Passeriformes","Locustellidae","Locustella alfredi","LC","Bradypterus alfredi"
"6546","Passeriformes","Locustellidae","Bradypterus sylvaticus","VU",NA
"6547","Passeriformes","Locustellidae","Bradypterus lopezi","LC",NA
"6548","Passeriformes","Locustellidae","Bradypterus barratti","LC",NA
"6549","Passeriformes","Locustellidae","Bradypterus cinnamomeus","LC",NA
"6550","Passeriformes","Macrosphenidae","Cryptillas victorini","LC","Bradypterus victorini"
"6551","Passeriformes","Locustellidae","Locustella major","NT","Bradypterus major"
"6552","Passeriformes","Locustellidae","Locustella tacsanowskia","LC","Bradypterus tacsanowskius"
"6553","Passeriformes","Locustellidae","Locustella luteoventris","LC","Bradypterus luteoventris"
"6554","Passeriformes","Locustellidae","Elaphrornis palliseri","NT","Bradypterus palliseri"
"6555","Passeriformes","Locustellidae","Locustella caudata","LC","Bradypterus caudatus"
"6556","Passeriformes","Locustellidae","Locustella accentor","LC","Bradypterus accentor"
"6557","Passeriformes","Locustellidae","Bradypterus brunneus","LC","Dromaeocercus brunneus"
"6558","Passeriformes","Cisticolidae","Bathmocercus cerviniventris","DD",NA
"6559","Passeriformes","Cisticolidae","Bathmocercus rufus","LC",NA
"6560","Passeriformes","Cisticolidae","Scepomycter winifredae","NT","Scepomycter winifredae; Bathmocercus winifredae"
"6561","Passeriformes","Acrocephalidae","Nesillas aldabrana","EX",NA
"6562","Passeriformes","Acrocephalidae","Nesillas brevicaudata","LC",NA
"6563","Passeriformes","Acrocephalidae","Nesillas mariae","EN",NA
"6564","Passeriformes","Bernieridae","Thamnornis chloropetoides","LC",NA
"6565","Passeriformes","Macrosphenidae","Melocichla mentalis","LC",NA
"6566","Passeriformes","Macrosphenidae","Achaetops pycnopygius","LC",NA
"6567","Passeriformes","Macrosphenidae","Sphenoeacus afer","LC",NA
"6568","Passeriformes","Locustellidae","Locustella lanceolata","LC",NA
"6569","Passeriformes","Locustellidae","Locustella naevia","LC",NA
"6570","Passeriformes","Locustellidae","Helopsaltes certhiola","LC","Locustella certhiola"
"6571","Passeriformes","Locustellidae","Helopsaltes ochotensis","LC","Locustella ochotensis"
"6572","Passeriformes","Locustellidae","Helopsaltes pleskei","VU","Locustella pleskei"
"6573","Passeriformes","Locustellidae","Locustella fluviatilis","LC",NA
"6574","Passeriformes","Locustellidae","Locustella luscinioides","LC",NA
"6575","Passeriformes","Acrocephalidae","Acrocephalus melanopogon","LC",NA
"6576","Passeriformes","Acrocephalidae","Acrocephalus paludicola","VU",NA
"6577","Passeriformes","Acrocephalidae","Acrocephalus schoenobaenus","LC",NA
"6578","Passeriformes","Acrocephalidae","Acrocephalus sorghophilus","CR",NA
"6579","Passeriformes","Acrocephalidae","Acrocephalus bistrigiceps","LC",NA
"6580","Passeriformes","Acrocephalidae","Acrocephalus agricola","LC",NA
"6581","Passeriformes","Acrocephalidae","Acrocephalus concinens","LC",NA
"6582","Passeriformes","Acrocephalidae","Acrocephalus scirpaceus","LC",NA
"6583","Passeriformes","Acrocephalidae","Acrocephalus dumetorum","LC",NA
"6584","Passeriformes","Acrocephalidae","Acrocephalus palustris","LC",NA
"6585","Passeriformes","Acrocephalidae","Acrocephalus griseldis","EN",NA
"6586","Passeriformes","Acrocephalidae","Acrocephalus syrinx","LC",NA
"6587","Passeriformes","Acrocephalidae","Acrocephalus rehsei","VU",NA
"6588","Passeriformes","Acrocephalidae","Acrocephalus familiaris","CR",NA
"6589","Passeriformes","Acrocephalidae","Acrocephalus aequinoctialis","EN",NA
"6590","Passeriformes","Acrocephalidae","Acrocephalus atyphus","LC",NA
"6591","Passeriformes","Acrocephalidae","Acrocephalus kerearako","NT",NA
"6592","Passeriformes","Acrocephalidae","Acrocephalus rimitarae","CR","Acrocephalus rimatarae"
"6593","Passeriformes","Acrocephalidae","Acrocephalus vaughani","EN",NA
"6594","Passeriformes","Acrocephalidae","Acrocephalus taiti","VU",NA
"6595","Passeriformes","Acrocephalidae","Acrocephalus rufescens","LC",NA
"6596","Passeriformes","Acrocephalidae","Acrocephalus brevipennis","VU",NA
"6597","Passeriformes","Acrocephalidae","Acrocephalus gracilirostris","LC",NA
"6598","Passeriformes","Acrocephalidae","Acrocephalus newtoni","LC",NA
"6599","Passeriformes","Acrocephalidae","Arundinax aedon","LC","Acrocephalus aedon"
"6600","Passeriformes","Acrocephalidae","Acrocephalus rodericanus","NT","Bebrornis rodericanus"
"6601","Passeriformes","Acrocephalidae","Acrocephalus sechellensis","NT","Ellisia sechellensis"
"6602","Passeriformes","Acrocephalidae","Iduna caligata","LC","Hippolais caligata"
"6603","Passeriformes","Acrocephalidae","Iduna rama","LC","Hippolais rama"
"6604","Passeriformes","Acrocephalidae","Hippolais languida","LC",NA
"6605","Passeriformes","Acrocephalidae","Hippolais olivetorum","LC",NA
"6606","Passeriformes","Acrocephalidae","Hippolais polyglotta","LC",NA
"6607","Passeriformes","Acrocephalidae","Hippolais icterina","LC",NA
"6608","Passeriformes","Acrocephalidae","Iduna natalensis","LC","Chloropeta natalensis"
"6609","Passeriformes","Acrocephalidae","Iduna similis","LC","Chloropeta similis"
"6610","Passeriformes","Stenostiridae","Stenostira scita","LC",NA
"6611","Passeriformes","Cisticolidae","Phyllolais pulchella","LC",NA
"6612","Passeriformes","Cisticolidae","Artisornis metopias","LC","Orthotomus metopias"
"6613","Passeriformes","Scotocercidae","Phyllergates cucullatus","LC","Orthotomus cuculatus"
"6614","Passeriformes","Scotocercidae","Phyllergates heterolaemus","LC","Orthotomus heterolaemus"
"6615","Passeriformes","Cisticolidae","Orthotomus sutorius","LC",NA
"6616","Passeriformes","Cisticolidae","Orthotomus atrogularis","LC",NA
"6617","Passeriformes","Cisticolidae","Orthotomus frontalis","LC",NA
"6618","Passeriformes","Cisticolidae","Orthotomus derbianus","LC",NA
"6619","Passeriformes","Cisticolidae","Orthotomus sericeus","LC",NA
"6620","Passeriformes","Cisticolidae","Orthotomus ruficeps","LC",NA
"6621","Passeriformes","Cisticolidae","Orthotomus sepium","LC",NA
"6622","Passeriformes","Cisticolidae","Orthotomus samarensis","NT",NA
"6623","Passeriformes","Cisticolidae","Orthotomus nigriceps","LC",NA
"6624","Passeriformes","Cisticolidae","Orthotomus cinereiceps","LC",NA
"6625","Passeriformes","Cisticolidae","Poliolais lopezi","LC",NA
"6626","Passeriformes","Macrosphenidae","Graueria vittata","LC",NA
"6627","Passeriformes","Cisticolidae","Eremomela icteropygialis","LC",NA
"6628","Passeriformes","Cisticolidae","Eremomela flavicrissalis","LC",NA
"6629","Passeriformes","Cisticolidae","Eremomela canescens","LC",NA
"6630","Passeriformes","Cisticolidae","Eremomela scotops","LC",NA
"6631","Passeriformes","Cisticolidae","Eremomela gregalis","LC",NA
"6632","Passeriformes","Cisticolidae","Eremomela badiceps","LC",NA
"6633","Passeriformes","Cisticolidae","Eremomela turneri","NT",NA
"6634","Passeriformes","Cisticolidae","Eremomela atricollis","LC",NA
"6635","Passeriformes","Cisticolidae","Eremomela usticollis","LC",NA
"6636","Passeriformes","Bernieridae","Randia pseudozosterops","LC",NA
"6637","Passeriformes","Vangidae","Newtonia amphichroa","LC",NA
"6638","Passeriformes","Vangidae","Newtonia brunneicauda","LC",NA
"6639","Passeriformes","Vangidae","Newtonia archboldi","LC",NA
"6640","Passeriformes","Vangidae","Newtonia fanovanae","VU",NA
"6641","Passeriformes","Macrosphenidae","Sylvietta virens","LC",NA
"6642","Passeriformes","Macrosphenidae","Sylvietta denti","LC",NA
"6643","Passeriformes","Macrosphenidae","Sylvietta chapini","CR",NA
"6644","Passeriformes","Macrosphenidae","Sylvietta leucophrys","LC",NA
"6645","Passeriformes","Macrosphenidae","Sylvietta philippae","DD",NA
"6646","Passeriformes","Macrosphenidae","Sylvietta ruficapilla","LC",NA
"6647","Passeriformes","Macrosphenidae","Sylvietta whytii","LC",NA
"6648","Passeriformes","Macrosphenidae","Sylvietta isabellina","LC",NA
"6649","Passeriformes","Macrosphenidae","Sylvietta rufescens","LC",NA
"6650","Passeriformes","Scotocercidae","Hemitesia neumanni","LC",NA
"6651","Passeriformes","Macrosphenidae","Macrosphenus kempi","LC",NA
"6652","Passeriformes","Macrosphenidae","Macrosphenus flavicans","LC",NA
"6653","Passeriformes","Macrosphenidae","Macrosphenus concolor","LC",NA
"6654","Passeriformes","Macrosphenidae","Macrosphenus pulitzeri","EN",NA
"6655","Passeriformes","Macrosphenidae","Macrosphenus kretschmeri","LC",NA
"6656","Passeriformes","Motacillidae","Amaurocichla bocagii","VU","Amaurocichla bocagii; Amaurocichla bocagei"
"6657","Passeriformes","Scotocercidae","Hylia prasina","LC",NA
"6658","Passeriformes","Aegithalidae","Leptopoecile sophiae","LC",NA
"6659","Passeriformes","Aegithalidae","Leptopoecile elegans","LC",NA
"6660","Passeriformes","Phylloscopidae","Phylloscopus laetus","LC",NA
"6661","Passeriformes","Phylloscopidae","Phylloscopus laurae","LC",NA
"6662","Passeriformes","Phylloscopidae","Phylloscopus ruficapilla","LC","Phylloscopus ruficapillus"
"6663","Passeriformes","Phylloscopidae","Phylloscopus herberti","LC",NA
"6664","Passeriformes","Phylloscopidae","Phylloscopus budongoensis","LC",NA
"6665","Passeriformes","Phylloscopidae","Phylloscopus umbrovirens","LC",NA
"6666","Passeriformes","Phylloscopidae","Phylloscopus trochilus","LC",NA
"6667","Passeriformes","Phylloscopidae","Phylloscopus neglectus","LC",NA
"6668","Passeriformes","Phylloscopidae","Phylloscopus bonelli","LC",NA
"6669","Passeriformes","Phylloscopidae","Phylloscopus sibilatrix","LC",NA
"6670","Passeriformes","Phylloscopidae","Phylloscopus fuscatus","LC",NA
"6671","Passeriformes","Phylloscopidae","Phylloscopus fuligiventer","LC",NA
"6672","Passeriformes","Phylloscopidae","Phylloscopus affinis","LC",NA
"6673","Passeriformes","Phylloscopidae","Phylloscopus subaffinis","LC",NA
"6674","Passeriformes","Phylloscopidae","Phylloscopus griseolus","LC",NA
"6675","Passeriformes","Phylloscopidae","Phylloscopus armandii","LC",NA
"6676","Passeriformes","Phylloscopidae","Phylloscopus schwarzi","LC",NA
"6677","Passeriformes","Phylloscopidae","Phylloscopus pulcher","LC",NA
"6678","Passeriformes","Phylloscopidae","Phylloscopus maculipennis","LC",NA
"6679","Passeriformes","Phylloscopidae","Phylloscopus subviridis","LC",NA
"6680","Passeriformes","Phylloscopidae","Phylloscopus inornatus","LC",NA
"6681","Passeriformes","Phylloscopidae","Phylloscopus tenellipes","LC",NA
"6682","Passeriformes","Phylloscopidae","Phylloscopus borealoides","LC",NA
"6683","Passeriformes","Phylloscopidae","Phylloscopus magnirostris","LC",NA
"6684","Passeriformes","Phylloscopidae","Phylloscopus tytleri","LC",NA
"6685","Passeriformes","Phylloscopidae","Phylloscopus occipitalis","LC",NA
"6686","Passeriformes","Phylloscopidae","Phylloscopus coronatus","LC",NA
"6687","Passeriformes","Phylloscopidae","Phylloscopus ijimae","VU",NA
"6688","Passeriformes","Phylloscopidae","Phylloscopus hainanus","VU",NA
"6689","Passeriformes","Phylloscopidae","Phylloscopus cantator","LC",NA
"6690","Passeriformes","Phylloscopidae","Phylloscopus ricketti","LC",NA
"6691","Passeriformes","Phylloscopidae","Phylloscopus olivaceus","LC",NA
"6692","Passeriformes","Phylloscopidae","Phylloscopus cebuensis","LC",NA
"6693","Passeriformes","Phylloscopidae","Phylloscopus trivirgatus","LC",NA
"6694","Passeriformes","Phylloscopidae","Phylloscopus amoenus","VU",NA
"6695","Passeriformes","Phylloscopidae","Phylloscopus xanthoschistos","LC","Seicercus xanthoschistos"
"6696","Passeriformes","Phylloscopidae","Phylloscopus intermedius","LC","Seicercus affinis"
"6697","Passeriformes","Phylloscopidae","Phylloscopus poliogenys","LC","Seicercus poliogenys"
"6698","Passeriformes","Phylloscopidae","Phylloscopus castaniceps","LC","Seicercus castaniceps"
"6699","Passeriformes","Phylloscopidae","Phylloscopus montis","LC","Seicercus montis"
"6700","Passeriformes","Scotocercidae","Tickellia hodgsoni","LC","Abroscopus hodgsoni"
"6701","Passeriformes","Scotocercidae","Abroscopus albogularis","LC",NA
"6702","Passeriformes","Scotocercidae","Abroscopus schisticeps","LC",NA
"6703","Passeriformes","Hyliotidae","Hyliota usambara","EN",NA
"6704","Passeriformes","Hyliotidae","Hyliota flavigaster","LC",NA
"6705","Passeriformes","Hyliotidae","Hyliota australis","LC",NA
"6706","Passeriformes","Hyliotidae","Hyliota violacea","LC",NA
"6707","Passeriformes","Locustellidae","Bradypterus seebohmi","LC","Amphilais seebohmi"
"6708","Passeriformes","Locustellidae","Helopsaltes pryeri","NT","Megalurus pryeri; Locustella pryeri"
"6709","Passeriformes","Locustellidae","Megalurus palustris","LC",NA
"6710","Passeriformes","Locustellidae","Poodytes albolimbatus","VU","Megalurus albolimbatus"
"6711","Passeriformes","Locustellidae","Poodytes gramineus","LC","Megalurus gramineus"
"6712","Passeriformes","Locustellidae","Cincloramphus cruralis","LC",NA
"6713","Passeriformes","Locustellidae","Cincloramphus mathewsi","LC",NA
"6714","Passeriformes","Locustellidae","Poodytes carteri","LC","Eremiornis carteri"
"6715","Passeriformes","Locustellidae","Cincloramphus bivittatus","LC","Buettikoferella bivittata"
"6716","Passeriformes","Locustellidae","Cincloramphus mariae","LC",NA
"6717","Passeriformes","Locustellidae","Cincloramphus grosvenori","VU","Cichlornis grosvenori"
"6718","Passeriformes","Locustellidae","Cincloramphus llaneae","NT","Cichlornis llaneae"
"6719","Passeriformes","Locustellidae","Cincloramphus rubiginosus","LC","Ortygocichla rubiginosa"
"6720","Passeriformes","Locustellidae","Cincloramphus rufus","EN","Trichocichla rufa"
"6721","Passeriformes","Locustellidae","Schoenicola striatus","VU","Chaetornis striata; Chaetornis striatus"
"6722","Passeriformes","Locustellidae","Catriscus brevirostris","LC","Schoenicola brevirostris"
"6723","Passeriformes","Locustellidae","Schoenicola platyurus","VU","Schoenicola platyura"
"6724","Passeriformes","Leiotrichidae","Argya cinereifrons","VU","Garrulax cinereifrons"
"6725","Passeriformes","Leiotrichidae","Garrulax palliatus","NT",NA
"6726","Passeriformes","Leiotrichidae","Garrulax rufifrons","CR",NA
"6727","Passeriformes","Leiotrichidae","Pterorhinus perspicillatus","LC","Garrulax perspicillatus"
"6728","Passeriformes","Leiotrichidae","Garrulax monileger","LC",NA
"6729","Passeriformes","Leiotrichidae","Pterorhinus pectoralis","LC","Garrulax pectoralis"
"6730","Passeriformes","Timaliidae","Melanocichla lugubris","LC","Garrulax lugubris"
"6731","Passeriformes","Timaliidae","Melanocichla calva","LC","Garrulax calvus"
"6732","Passeriformes","Leiotrichidae","Grammatoptila striata","LC","Garrulax striatus"
"6733","Passeriformes","Leiotrichidae","Garrulax milleti","LC",NA
"6734","Passeriformes","Leiotrichidae","Pterorhinus ruficollis","LC","Garrulax ruficollis"
"6735","Passeriformes","Leiotrichidae","Pterorhinus nuchalis","NT","Garrulax nuchalis"
"6736","Passeriformes","Leiotrichidae","Pterorhinus vassali","LC","Garrulax vassali"
"6737","Passeriformes","Leiotrichidae","Pterorhinus delesserti","LC","Garrulax delesserti"
"6738","Passeriformes","Leiotrichidae","Pterorhinus gularis","LC","Garrulax gularis"
"6739","Passeriformes","Leiotrichidae","Pterorhinus davidi","LC","Garrulax davidi"
