"","verbatim_name","global_moran","p_value","tp","dataset","neighbor_method","mean_area","mean_area_cropped"
"1215","Cuculus canorus",0.335896691645918,4.22184733185442e-77,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1216","Emberiza fucata",0.295540072195935,1.24712950224776e-60,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1217","Pica pica",0.317046489775407,6.65809239952848e-80,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1218","Vanellus cinereus",0.313217990311602,8.18181535780673e-69,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1219","Aythya ferina",-0.00483790349440613,0.59528978475956,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1220","Phylloscopus xanthodryas",0.109758310952954,4.52985575144564e-10,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1221","Rallus aquaticus",-0.00352291804325251,0.565756457253846,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1222","Cuculus micropterus",0.0549401031781841,0.000510835947979661,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1223","Luscinia cyane",0.397795420256956,3.04464762247285e-107,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1224","Turdus pallidus",-0.00755334374186833,0.651805518891767,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1225","Regulus regulus",0.134346722004351,3.6641148914598e-14,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1226","Accipiter nisus",0.0592204431349623,0.000340007080898226,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1227","Emberiza spodocephala",0.69770324991737,0,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1228","Podiceps cristatus",0.187315170731451,7.07510650271989e-27,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1229","Pernis ptilorhynchus",0.0111023032026506,0.250957923814776,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1230","Emberiza variabilis",0.180462711862377,6.57152152958921e-24,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1231","Tarsiger cyanurus",0.215959249180156,1.58682711763375e-33,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1232","Certhia familiaris",0.163835325072643,3.82800626105314e-20,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1233","Turdus chrysolaus",0.486895378407542,1.67228531404085e-159,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1234","Mergus merganser",0.059922244875783,0.000312446942391966,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1235","Phylloscopus borealoides",0.445998549051043,2.71962119720881e-134,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1236","Emberiza sulphurata",0.377012857132976,2.82979161174557e-97,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1237","Passer rutilans",0.442883479551718,7.71572029080121e-133,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1238","Zoothera sibirica",0.0875036411373914,4.34381703679314e-07,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1239","Dendrocopos major",0.396233351307504,2.70003830070039e-106,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1240","Eurystomus orientalis",0.0732629360239335,5.2303118337486e-06,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1241","Accipiter gentilis",0.0654901447963621,0.000113492047896487,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1242","Coccothraustes coccothraustes",0.227340808198987,7.62631497349614e-37,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1243","Locustella ochotensis",0.439096605078849,7.30308107826839e-134,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1244","Prunella rubida",0.0536315263280433,0.000951396087360362,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1245","Anas clypeata",-0.00223860140657805,0.535499316439409,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1246","Locustella pleskei",0.000905765517149769,NA,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1247","Falco tinnunculus",0.119908887904037,4.66071898160584e-12,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1248","Anas falcata",-0.00920153561733294,0.685547134862095,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1249","Cyanopica cyanus",0.209259802569288,4.45746860580466e-32,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1250","Phalacrocorax capillatus",0.119636998687238,7.80961785945347e-12,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1251","Phalacrocorax pelagicus",0.109357947282768,1.20807568623096e-12,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1252","Pyrrhula pyrrhula",0.249813297975452,3.80510277412959e-44,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1253","Acrocephalus bistrigiceps",0.263346588687917,5.68456077685104e-49,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1254","Anas strepera",-0.00309096061510164,0.55827040100304,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1255","Muscicapa sibirica",0.160509763477232,1.53452273264729e-23,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1256","Nucifraga caryocatactes",0.0124488608436696,0.224731852152302,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1257","Prunella collaris",0.106568054588316,8.50016957166572e-11,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1258","Charadrius alexandrinus",0.0268549163482099,0.0526002314055301,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1259","Emberiza yessoensis",0.140677591228098,1.14450159085148e-19,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1260","Circus spilonotus",0.0600175596194762,0.000205759755059289,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1261","Locustella pryeri",0.103100928030885,7.82774883431849e-11,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1262","Lanius tigrinus",-0.00180712372101327,0.527662086928943,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1263","Lagopus muta",0.0807881435379751,1.79086273277269e-08,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1264","Phoenicurus auroreus",0.0456631203369013,0.00208193350547047,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1265","Loxia curvirostra",0.0666499109545056,3.54804861988913e-05,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1266","Saxicola torquatus",0.549156700310435,1.15393499874785e-202,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1267","Ixobrychus sinensis",0.0776628789446469,2.95961935201967e-07,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1268","Larus schistisagus",0.324145582533534,7.84838693815003e-73,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1269","Rostratula benghalensis",-0.000993353291722914,NA,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1270","Hirundapus caudacutus",0.104043386962547,1.80450963670426e-09,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1271","Asio otus",-0.000926070225351424,NA,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1272","Scolopax rusticola",-0.0129445002044534,0.754404251142192,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1273","Otus lempiji",-0.00086855405571128,NA,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1274","Falco subbuteo",0.0515772478887233,0.00109796556132025,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1275","Jynx torquilla",0.0768831011439311,7.28093464009808e-06,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1276","Otus sunia",-0.000949944861805824,NA,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1277","Luscinia calliope",0.316928296017549,3.34010506719191e-70,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1278","Histrionicus histrionicus",-0.00248430699474939,0.542078715244762,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1279","Gallinago hardwickii",0.484242667937793,1.57213068522312e-158,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1280","Riparia riparia",0.0767066072320458,5.4151598566988e-06,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1281","Emberiza schoeniclus",0.25099456419785,7.74121194820151e-46,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1282","Picus canus",0.272930596884775,2.77017788985532e-52,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1283","Poecile palustris",0.525351522251691,6.99159183116986e-186,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1284","Tetrastes bonasia",0.148778114767461,2.47394908334298e-17,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1285","Dryocopus martius",0.205516295950494,1.11025144149775e-30,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1286","Uragus sibiricus",0.530387776927216,1.37624541524296e-189,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1287","Locustella lanceolata",0.181396055539023,5.80353427230499e-26,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1288","Grus japonensis",0.440989102503495,7.21417747898805e-138,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1289","Haliaeetus albicilla",0.186156352966896,4.79334884865795e-26,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1290","Cepphus carbo",-0.00187555437794758,0.52978589850712,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1291","Pinicola enucleator",-0.00177127909119054,0.526549296383901,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1292","Dendrocopos minor",0.0880632228116269,7.802174828722e-09,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1293","Tringa totanus",-0.000714454129505611,NA,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1294","Cerorhinca monocerata",-0.000676471753328157,NA,2,"Birds_atlas_Japan","contiguity",410.037746182275,320.828642117996
"1295","Coturnix coturnix",0.694368146299955,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1296","Columba livia",0.71010294630195,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1297","Columba palumbus",0.742441601314262,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1298","Gallinula chloropus",0.729950287052584,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1299","Calonectris borealis",0.572465530109458,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1300","Ardea cinerea",0.646911239668746,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1301","Charadrius alexandrinus",0.430498208947271,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1302","Scolopax rusticola",0.739842436325102,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1303","Gallinago gallinago",0.77649515168815,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1304","Larus michahellis",0.51093519325099,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1305","Sterna dougallii",0.268360349094032,1.66075583608726e-200,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1306","Sterna hirundo",0.575349296842431,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1307","Asio otus",0.686847984883034,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1308","Buteo buteo",0.785822576281027,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1309","Sylvia atricapilla",0.792976887371099,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1310","Sturnus vulgaris",0.837185803680712,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1311","Turdus merula",0.823885339441297,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1312","Erithacus rubecula",0.784966404670714,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1313","Regulus regulus",0.75909232753375,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1314","Passer domesticus",0.82390799707323,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1315","Motacilla cinerea",0.734836765413304,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1316","Fringilla coelebs",0.800330272196103,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1317","Chloris chloris",0.791111776833106,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1318","Carduelis carduelis",0.82996910460668,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1319","Serinus canaria",0.728018529575264,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1320","Phaethon aethereus",-0.00030069312268646,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1321","Hydrobates castro",0.40751368886365,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1322","Pterodroma deserta",-0.000430906265741158,0.510861565085873,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1323","Puffinus lherminieri",0.375708996892847,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1324","Bulweria bulwerii",0.500200533177705,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1325","Puffinus puffinus",0.214638931574292,1.89286799487512e-129,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1326","Onychoprion fuscatus",0.00067423775659375,0.452407521945842,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1327","Anas crecca",0.68507975109157,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1328","Pyrrhula murina",0.000253725164587508,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1329","Emberiza rustica",0.910395973932779,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1330","Lagopus muta",0.750788472361784,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1331","Cygnus cygnus",0.732127591067531,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1332","Anser anser",0.55506572904714,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1333","Somateria mollissima",0.657461337740679,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1334","Mergus merganser",0.749522845225736,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1335","Histrionicus histrionicus",0.8703007380324,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1336","Mareca penelope",0.707891950999765,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1337","Anas platyrhynchos",0.762717240931055,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1338","Gavia stellata",0.709996840136541,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1339","Gavia immer",0.689651650792536,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1340","Fulmarus glacialis",0.66254926157949,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1341","Haematopus ostralegus",0.616254298821667,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1342","Pluvialis apricaria",0.807138632365637,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1343","Charadrius hiaticula",0.723735923164826,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1344","Numenius phaeopus",0.798926230295929,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1345","Calidris alpina",0.623912516229267,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1346","Calidris maritima",0.646774030942319,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1347","Phalaropus lobatus",0.775269130331533,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
