"","verbatim_name","tp","cell_grouping","Total_area","Total_Ncells","occupancy_Ncells","AOO","relative_occupancy_Ncells","scale"
"4034","Panurus biarmicus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4035","Aegithalos caudatus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4036","Parus palustris",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4037","Parus montanus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4038","Parus cristatus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4039","Parus ater",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4040","Parus caeruleus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4041","Parus major",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4042","Sitta europaea",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4043","Certhia familiaris",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4044","Certhia brachydactyla",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4045","Remiz pendulinus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4046","Oriolus oriolus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4047","Lanius collurio",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4048","Lanius excubitor",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4049","Garrulus glandarius",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4050","Pica pica",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4051","Nucifraga caryocatactes",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4052","Corvus monedula",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4053","Corvus frugilegus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4054","Corvus corone",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4055","Corvus corax",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4056","Sturnus vulgaris",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4057","Passer domesticus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4058","Passer montanus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4059","Fringilla coelebs",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4060","Serinus serinus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4061","Carduelis chloris",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4062","Carduelis carduelis",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4063","Carduelis spinus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4064","Carduelis cannabina",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4065","Carduelis flammea",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4066","Loxia curvirostra",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4067","Carpodacus erythrinus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4068","Pyrrhula pyrrhula",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4069","Coccothraustes coccothraustes",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4070","Emberiza citrinella",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4071","Emberiza hortulana",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4072","Emberiza schoeniclus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4073","Miliaria calandra",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4074","Galerida cristata",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4075","Lullula arborea",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4076","Alauda arvensis",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4077","Riparia riparia",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4078","Hirundo rustica",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4079","Aquila pomarina",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4080","Otis tarda",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4081","Aythya nyroca",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4082","Burhinus oedicnemus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4083","Coracius garrulus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4084","Falco vespertinus",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4085","Lanius minor",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4086","Lanius senator",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4087","Otus scops",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4088","Luscinia luscinia",1,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4089","Anas penelope",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4090","Aquila pomarina",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4091","Aythya nyroca",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4092","Egretta alba",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4093","Gavia arctica",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4094","Mergus albellus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4095","Otus scops",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4096","Pandion haliaetus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4097","Porzana pusilla",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4098","Sterna albifrons",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4099","Syrmaticus reevesii",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4100","Accipiter gentilis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4101","Accipiter nisus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4102","Actitis hypoleucos",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4103","Aegolius funereus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4104","Alcedo atthis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4105","Anas acuta",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4106","Anas clypeata",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4107","Anas crecca",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4108","Anas platyrhynchos",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4109","Anas querquedula",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4110","Anas strepera",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4111","Anser anser",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4112","Apus apus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4113","Aquila heliaca",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4114","Ardea cinerea",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4115","Ardea purpurea",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4116","Asio flammeus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4117","Asio otus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4118","Athene noctua",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4119","Aythya ferina",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4120","Aythya fuligula",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4121","Bonasa bonasia",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4122","Botaurus stellaris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4123","Bubo bubo",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4124","Bucephala clangula",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4125","Buteo buteo",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4126","Caprimulgus europaeus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4127","Ciconia ciconia",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4128","Ciconia nigra",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4129","Circus aeruginosus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4130","Circus cyaneus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4131","Circus pygargus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4132","Columba livia",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4133","Columba oenas",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4134","Columba palumbus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4135","Coturnix coturnix",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4136","Crex crex",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4137","Cuculus canorus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4138","Cygnus olor",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4139","Dendrocopos leucotos",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4140","Dendrocopos major",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4141","Dendrocopos medius",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4142","Dendrocopos minor",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4143","Dendrocopos syriacus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4144","Dryocopus martius",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4145","Egretta garzetta",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4146","Falco cherrug",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4147","Falco peregrinus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4148","Falco subbuteo",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4149","Falco tinnunculus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4150","Fulica atra",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4151","Gallinago gallinago",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4152","Gallinula chloropus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4153","Glaucidium passerinum",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4154","Grus grus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4155","Haliaeetus albicilla",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4156","Himantopus himantopus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4157","Charadrius dubius",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4158","Charadrius morinellus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4159","Chlidonias hybridus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4160","Chlidonias niger",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4161","Ixobrychus minutus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4162","Jynx torquilla",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4163","Larus cachinnans",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4164","Larus canus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4165","Larus melanocephalus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4166","Larus ridibundus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4167","Limosa limosa",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4168","Merops apiaster",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4169","Mergus merganser",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4170","Milvus migrans",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4171","Milvus milvus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4172","Netta rufina",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4173","Numenius arquata",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4174","Nycticorax nycticorax",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4175","Pernis apivorus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4176","Perdix perdix",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4177","Phalacrocorax carbo",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4178","Phasianus colchicus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4179","Picus canus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4180","Picoides tridactylus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4181","Picus viridis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4182","Platalea leucorodia",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4183","Podiceps cristatus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4184","Podiceps grisegena",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4185","Podiceps nigricollis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4186","Porzana parva",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4187","Porzana porzana",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4188","Rallus aquaticus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4189","Recurvirostra avosetta",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4190","Scolopax rusticola",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4191","Sterna hirundo",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4192","Strix aluco",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4193","Streptopelia decaocto",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4194","Streptopelia turtur",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4195","Strix uralensis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4196","Tachybaptus ruficollis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4197","Tadorna tadorna",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4198","Tetrao tetrix",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4199","Tetrao urogallus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4200","Tringa ochropus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4201","Tringa totanus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4202","Tyto alba",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4203","Upupa epops",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4204","Vanellus vanellus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4205","Acrocephalus paludicola",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4206","Luscinia luscinia",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4207","Motacilla citreola",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4208","Acrocephalus arundinaceus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4209","Acrocephalus palustris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4210","Acrocephalus scirpaceus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4211","Acrocephalus schoenobaenus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4212","Aegithalos caudatus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4213","Alauda arvensis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4214","Anthus campestris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4215","Anthus pratensis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4216","Anthus spinoletta",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4217","Anthus trivialis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4218","Carduelis cannabina",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4219","Carduelis carduelis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4220","Carpodacus erythrinus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4221","Carduelis flammea",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4222","Carduelis chloris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4223","Carduelis spinus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4224","Certhia brachydactyla",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4225","Certhia familiaris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4226","Cinclus cinclus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4227","Coccothraustes coccothraustes",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4228","Corvus corax",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4229","Corvus corone",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4230","Corvus frugilegus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4231","Corvus monedula",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4232","Delichon urbica",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4233","Emberiza citrinella",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4234","Emberiza hortulana",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4235","Emberiza schoeniclus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4236","Erithacus rubecula",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4237","Ficedula albicollis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4238","Ficedula parva",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4239","Ficedula hypoleuca",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4240","Fringilla coelebs",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4241","Galerida cristata",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4242","Garrulus glandarius",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4243","Hippolais icterina",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4244","Hirundo rustica",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4245","Lanius collurio",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4246","Lanius excubitor",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4247","Locustella fluviatilis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4248","Locustella luscinioides",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4249","Locustella naevia",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4250","Loxia curvirostra",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4251","Lullula arborea",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4252","Luscinia megarhynchos",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4253","Luscinia svecica",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4254","Miliaria calandra",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4255","Motacilla alba",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4256","Motacilla cinerea",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4257","Motacilla flava",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4258","Muscicapa striata",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4259","Nucifraga caryocatactes",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4260","Oenanthe oenanthe",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4261","Oriolus oriolus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4262","Panurus biarmicus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4263","Parus ater",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4264","Parus caeruleus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4265","Parus cristatus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4266","Parus major",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4267","Parus montanus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4268","Parus palustris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4269","Passer domesticus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4270","Passer montanus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4271","Phoenicurus ochruros",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4272","Phoenicurus phoenicurus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4273","Phylloscopus collybita",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4274","Phylloscopus sibilatrix",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4275","Phylloscopus trochiloides",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4276","Phylloscopus trochilus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4277","Pica pica",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4278","Prunella collaris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4279","Prunella modularis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4280","Pyrrhula pyrrhula",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4281","Regulus ignicapillus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4282","Regulus regulus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4283","Remiz pendulinus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4284","Riparia riparia",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4285","Saxicola rubetra",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4286","Saxicola torquata",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4287","Serinus serinus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4288","Sitta europaea",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4289","Sturnus vulgaris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4290","Sylvia atricapilla",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4291","Sylvia borin",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4292","Sylvia communis",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4293","Sylvia curruca",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4294","Sylvia nisoria",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4295","Troglodytes troglodytes",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4296","Turdus iliacus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4297","Turdus merula",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4298","Turdus philomelos",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4299","Turdus pilaris",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4300","Turdus torquatus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4301","Turdus viscivorus",2,"64",83907.5085275841,1,1,83907.5085275841,1,1
"4302","Cinclus cinclus",3,"64",89635.9803373288,1,1,89635.9803373288,1,1
"4303","Picus viridis",3,"64",89635.9803373288,1,1,89635.9803373288,1,1
"4304","Phasianus colchicus",3,"64",89635.9803373288,1,1,89635.9803373288,1,1
"4305","Turdus viscivorus",3,"64",89635.9803373288,1,1,89635.9803373288,1,1
"4306","Parus caeruleus",3,"64",89635.9803373288,1,1,89635.9803373288,1,1
"4307","Strix uralensis",3,"64",89635.9803373288,1,1,89635.9803373288,1,1
